Track ID,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
4DZqEejUiqtDO5U6mwlNlm,"Sonsii","Nine Treasures","Nine Treasures",2013-12-13,240405,0,224worytfusgrhlogkqlitdwi,2019-01-31T03:42:41Z,"chinese metal,chinese minyao,folk metal,oriental metal","Nine Treasures",0.524,0.956,7,-2.632,1,0.0704,0.0019,0.000355,0.384,0.366,124.976,4
4i9ViEPCMm8uqSfk1cfIyQ,"Gasoline","I Will Rise","Benjamin Tod",2017-12-15,208280,0,224worytfusgrhlogkqlitdwi,2019-01-30T23:10:00Z,"roots americana","Benjamin Tod",0.679,0.151,2,-9.561,1,0.0366,0.41,0,0.105,0.384,109.59,4
1tQGRq2WOBXjL3JWdWMONg,"You Don't Care for Me Enough to Cry","High on Tulsa Heat","John Moreland",2015-04-21,254619,41,224worytfusgrhlogkqlitdwi,2019-01-31T04:40:54Z,"alternative country,new americana,ok indie,southern americana,tulsa indie","Old Omens",0.389,0.208,2,-11.669,1,0.0359,0.861,0.00000776,0.192,0.233,90.346,4
25C28On1ijnRE7LbQAtKJ3,"Down to the River","In the Time of the Great Remembering","Ben Caplan",2011-10-20,297021,38,224worytfusgrhlogkqlitdwi,2019-01-31T16:55:44Z,"canadian americana,canadian folk,halifax indie","Ben Caplan Music",0.3,0.384,0,-8.36,0,0.0378,0.283,0,0.077,0.267,70.673,4
4hYKSd7VY9oAY6v4zVdITG,"Varulven","Guds Spelemän","Garmarna",1996-02-14,273946,0,224worytfusgrhlogkqlitdwi,2019-01-31T17:15:09Z,"folkmusik,hurdy-gurdy,nordic folk,viking folk","Massproduktion",0.533,0.847,2,-6.375,1,0.0411,0.000503,0.000223,0.109,0.544,126.133,4
2T5DrZMJ2og02yetF4IpoM,"Nieznajomy","Tulia","Tulia",2018-05-25,269560,30,224worytfusgrhlogkqlitdwi,2019-01-31T17:29:32Z,"polish folk","Universal Music Polska Sp. z o.o.",0.283,0.4,1,-5.739,0,0.0402,0.456,0.00000134,0.0609,0.0683,208.659,4
2HRYa6iG1M5DRefO8pK2I3,"Reagan","R.A.P. Music","Killer Mike",2012-05-15,249973,36,224worytfusgrhlogkqlitdwi,2019-02-01T01:54:37Z,"alternative hip hop,atl hip hop,conscious hip hop,hip hop,old school atlanta hip hop,political hip hop,southern hip hop","Williams Street Records",0.331,0.659,7,-10.64,1,0.0795,0.00352,0.0000273,0.082,0.177,83.687,4
1JBegYmoUCehBLyQz7YEpS,"Hunnu Guren","Hunnu Guren","Batzorig Vaanchig,Auli",2018-10-26,237621,0,224worytfusgrhlogkqlitdwi,2019-02-01T07:34:04Z,"mongolian folk,throat singing,baltic folk,latvian folk","Lauska",0.32,0.753,4,-11.428,1,0.0592,0.00809,0.825,0.0865,0.154,166.002,4
2Q7LpkYrS0PBpoq3iCqypa,"Ramblin' Man","Brothers And Sisters (Deluxe Edition)","Allman Brothers Band",1973-09,288160,0,224worytfusgrhlogkqlitdwi,2019-02-01T15:16:22Z,"album rock,blues rock,classic rock,country rock,folk rock,hard rock,jam band,mellow gold,rock,singer-songwriter,soft rock,southern rock","Universal Music Group",0.309,0.831,1,-8.288,1,0.036,0.488,0.00304,0.286,0.934,181.145,4
7vLGA5esH3V5STRGXw83wP,"Danger Zone Featuring Kenny Loggins","Cherlene (Songs from the Series Archer)","Cherlene,Kenny Loggins",2014-03-03,223186,0,224worytfusgrhlogkqlitdwi,2019-02-01T15:19:46Z,"album rock,classic rock,mellow gold,new wave pop,singer-songwriter,soft rock,yacht rock","FX Networks",0.524,0.823,2,-5.273,0,0.0382,0.132,0.0000142,0.0996,0.745,157.341,4
0ToHhkK4qtwEyKOxhQpMbJ,"Ohio","So Far","Crosby, Stills, Nash & Young",1974-08-19,183733,54,224worytfusgrhlogkqlitdwi,2019-02-04T18:35:43Z,"album rock,classic rock,country rock,folk,folk rock,mellow gold,rock,roots rock,soft rock,supergroup","Rhino Atlantic",0.442,0.529,0,-10.94,1,0.026,0.261,0.0157,0.184,0.749,79.194,4
6VltRkmJbCTqgKrTHk4Ulw,"My My, Hey Hey (Out of the Blue) - 2016 Remaster","Rust Never Sleeps","Neil Young,Crazy Horse",1979-06-27,227705,59,224worytfusgrhlogkqlitdwi,2019-02-04T18:41:56Z,"canadian singer-songwriter,classic canadian rock,classic rock,folk rock,mellow gold,permanent wave,rock,roots rock,singer-songwriter,country rock","Reprise",0.501,0.4,7,-13.697,0,0.0294,0.856,0.000369,0.333,0.434,127.175,4
2TgPHDU8zPgAvkSLXkHKXR,"Vato","Tha Blue Carpet Treatment","Snoop Dogg,B-Real",2006-01-01,284653,58,224worytfusgrhlogkqlitdwi,2019-02-04T20:58:10Z,"g funk,gangster rap,hip hop,pop rap,rap,west coast rap","Geffen",0.484,0.711,1,-4.584,1,0.239,0.142,0,0.378,0.46,90.961,4
7nYvUtkQMx1v80S2FH2s9J,"Regulate","Regulate… G Funk Era","Warren G,Nate Dogg",1994-06-07,248866,71,224worytfusgrhlogkqlitdwi,2019-02-04T21:01:41Z,"g funk,gangster rap,hardcore hip hop,hip hop,west coast rap","Island Records",0.849,0.521,11,-12.999,0,0.216,0.304,0.00000165,0.115,0.763,95.265,4
52riputZ4Vo5PG9MOSy6r5,"I Got Love","Music and Me","Nate Dogg",2001-12-04,236226,53,224worytfusgrhlogkqlitdwi,2019-02-04T21:05:58Z,"g funk,gangster rap,hardcore hip hop,hip hop,west coast rap","Elektra Records",0.912,0.416,10,-5.943,0,0.164,0.437,0.306,0.09,0.677,90.013,4
1ckDHR4k1mbv3uJC2C5Se6,"Psychoville","Year of the Monkey","Dabbla,Graziella",2016-09-09,274245,40,224worytfusgrhlogkqlitdwi,2019-02-06T15:17:37Z,"uk alternative hip hop,uk hip hop","High Focus Records",0.88,0.676,4,-6.877,0,0.271,0.165,0,0.626,0.523,112.942,4
7kYzKbCpE5kxxGujaJF7iK,"Assassination","Natural Order","The Four Owls,Dirty Dike",2015-02-12,240706,39,224worytfusgrhlogkqlitdwi,2019-02-06T15:21:36Z,"uk hip hop","High Focus Records",0.715,0.841,6,-5.294,1,0.28,0.0574,0,0.305,0.84,91.864,4
7brHKGKFdRhzReovMw1T8z,"Freya","Age Of Winters","The Sword",2006-02-14,274400,0,224worytfusgrhlogkqlitdwi,2019-02-06T21:26:58Z,"austin metal,sludge metal,stoner metal,stoner rock","KEMADO RECORDS INC",0.354,0.867,5,-5.078,1,0.0362,0.0000464,0.404,0.0748,0.436,93.389,4
6cdLlECd80adBM3fgEk9Km,"Bodhisattva","Countdown To Ecstasy","Steely Dan",1973-01-01,317000,0,224worytfusgrhlogkqlitdwi,2019-02-24T22:02:34Z,"album rock,classic rock,country rock,folk rock,mellow gold,rock,soft rock,yacht rock","Geffen*",0.539,0.778,0,-11.233,1,0.0442,0.133,0.0135,0.027,0.813,109.865,4
06TuMCjDEYjTOJScCRzmjf,"Don't Let Go (Love)","EV3","En Vogue",1997-06-17,291880,60,224worytfusgrhlogkqlitdwi,2019-02-26T16:59:52Z,"contemporary r&b,girl group,hip pop,new jack swing,r&b,urban contemporary","Atlantic Records",0.618,0.688,5,-5.867,0,0.0477,0.409,0.00000632,0.3,0.561,78.311,4
3ANKZ1tJoxuEE0d8Irncl3,"Shingaling","Shingaling","Tom Swoon",2017-06-19,153600,0,224worytfusgrhlogkqlitdwi,2019-02-26T17:15:34Z,"dutch house,edm,electro house,pop dance,progressive electro house,sky room","Spinnin' Records",0.665,0.763,3,-5.868,1,0.0319,0.00465,0.00215,0.246,0.381,125.058,4
49eYx6ZZIVDXFi09z6A7Dc,"Tongue Tied","Tongue Tied","Earl",2017-02-02,186293,0,224worytfusgrhlogkqlitdwi,2019-02-26T17:31:24Z,"","BMG Rights Management (UK) Ltd",0.823,0.721,1,-6.011,1,0.102,0.112,0.0000349,0.144,0.797,107.377,4
22AbXxQbMdVqEz7xJjhccG,"Welcome To Jamrock","Welcome to Jamrock","Damian Marley",2005-01-01,213200,68,224worytfusgrhlogkqlitdwi,2019-02-27T21:05:31Z,"reggae,reggae fusion","Universal Records/Tuff Gong Records",0.836,0.661,7,-6.502,0,0.338,0.0208,0,0.449,0.753,76.71,4
4opGTspdCCVK9IG1b4k8yp,"Da Joint","Out Of Business (Deluxe Edition)","EPMD",1999-01-01,206693,45,224worytfusgrhlogkqlitdwi,2019-02-28T00:49:34Z,"east coast hip hop,golden age hip hop,hip hop,old school hip hop","Def Jam Recordings",0.818,0.59,1,-3.877,1,0.375,0.322,0,0.101,0.746,89.55,4
3Cj9GOjoUwe2efYX3ICePG,"Enzo","Enzo","Vincent Peirani,Julien Herné,Emile Parisien,Tony Paeleman,Yoann Serra",2018-08-10,269394,0,224worytfusgrhlogkqlitdwi,2019-03-06T05:40:07Z,"french jazz","ACT Music",0.373,0.177,4,-14.027,0,0.0333,0.521,0.124,0.1,0.0926,129.814,3
1gcF7SWXRSlceY4AadLGN8,"Pagliacci / Act 1: Recitar!...Vesti la giubba","Mascagni: Cavalleria Rusticana/Leoncavallo: Pagliacci","Ruggero Leoncavallo,Luciano Pavarotti,National Philharmonic Orchestra,Giuseppe Patanè",1978-01-01,248306,40,224worytfusgrhlogkqlitdwi,2019-03-06T22:48:24Z,"italian opera,italian romanticism,opera,canzone napoletana,classical tenor,italian tenor,operatic pop,orchestra","Decca Music Group Ltd.",0.176,0.201,4,-17.344,1,0.0423,0.961,0.00707,0.194,0.0446,83.433,4
7FoUzKTSQp25oe32pY9z5p,"Be My Lover","Sweet Dreams","La Bouche",1996-01-16,240266,62,224worytfusgrhlogkqlitdwi,2019-03-07T17:08:34Z,"diva house,eurodance,europop,german techno","RCA Records Label",0.669,0.941,1,-5.765,0,0.0313,0.00129,0.0000043,0.886,0.841,134.809,4
5tY0sWgi6v0UEibwYjfWlL,"Reasons For Being","Reasons For Being","Deep Watch",2018-12-14,176390,39,224worytfusgrhlogkqlitdwi,2019-03-08T05:25:15Z,"background music","Deep Watch",0.141,0.0282,7,-30.003,0,0.0454,0.98,0.906,0.104,0.0658,145.22,3
3tC8SJpOwJhDg8WGG1NKGR,"Oh No","Lyricist Lounge Volume 2","Mos Def,Pharoahe Monch,Nate Dogg",2002-01-01,239933,48,224worytfusgrhlogkqlitdwi,2019-03-08T15:23:12Z,"conscious hip hop,east coast hip hop,hip hop,queens hip hop,g funk,gangster rap,hardcore hip hop,west coast rap","Rawkus Entertainment",0.719,0.863,5,-4.148,0,0.435,0.414,0.00000519,0.147,0.765,87.579,1
6sKAs2tdtTVTO2U0IgJAur,"Emergency","Emergency","Icona Pop",2015-05-26,169617,25,224worytfusgrhlogkqlitdwi,2019-03-08T23:25:53Z,"candy pop,dance pop,electropop,metropopolis,swedish electropop,swedish synthpop","Record Company TEN/Big Beat/ATL",0.834,0.969,6,-3.383,1,0.063,0.0558,0.000723,0.0635,0.928,125.985,4
3L1pLzSO1F0b6JIicYL3q9,"Rockin' Is Ma Business","River City Revival","Alabama Thunderpussy",1999,237200,31,224worytfusgrhlogkqlitdwi,2019-03-10T01:12:40Z,"sludge metal,southern metal,stoner metal,stoner rock,virginia metal","Relapse Records",0.315,0.835,0,-6.936,1,0.0414,0.000143,0.0612,0.231,0.676,137.761,4
06fRSjH505WjBv1aPvWh9Y,"Prequel To The Sequel","Colors","Between The Buried And Me",2007-09-18,516613,29,224worytfusgrhlogkqlitdwi,2019-03-11T20:48:21Z,"djent,melodic metalcore,north carolina metal,progressive metal","Craft Recordings",0.286,0.951,1,-5.952,1,0.19,0.00022,0.0757,0.575,0.153,123.086,4
7yMSBYlmVEZYZS6V1SLrth,"3 Nocturnes, Op. 9: II. Andante","Chopin: The Essentials","Frédéric Chopin,Brigitte Engerer",2010-02-09,274040,34,224worytfusgrhlogkqlitdwi,2019-03-14T17:44:23Z,"classical,early romantic era,polish classical,classical piano,french classical piano","harmonia mundi",0.388,0.0163,10,-26.561,1,0.0387,0.989,0.918,0.177,0.104,94.445,3
2qKkC9cODRjIlsdyEkSJLQ,"Only You","Portishead","Portishead",1997-01-01,299560,50,224worytfusgrhlogkqlitdwi,2019-03-14T18:00:00Z,"alternative rock,art pop,dark pop,electronica,laboratorio,trip hop","Island Mercury",0.581,0.316,5,-12.212,1,0.19,0.334,0.0145,0.148,0.108,120.349,4
0fGh0trRN1xz3s41r7V5ce,"Shake That","Curtain Call: The Hits (Deluxe Edition)","Eminem,Nate Dogg",2005-12-06,274440,71,224worytfusgrhlogkqlitdwi,2019-03-14T19:53:40Z,"detroit hip hop,hip hop,rap,g funk,gangster rap,hardcore hip hop,west coast rap","Aftermath",0.963,0.643,1,-5.785,0,0.117,0.0507,0.0000494,0.157,0.534,107.005,4
3Q0mJByJRrUTZGrBFYnfCP,"Like Toy Soldiers","Curtain Call: The Hits (Deluxe Edition)","Eminem",2005-12-06,295666,47,224worytfusgrhlogkqlitdwi,2019-03-14T20:08:35Z,"detroit hip hop,hip hop,rap","Aftermath",0.684,0.772,8,-3.443,0,0.275,0.0211,0.000464,0.0948,0.4,82.202,4
3uYrVtgRuz4XiOOXDV805X,"Dreams","Dreams","Nuages",2013-03-01,332651,47,224worytfusgrhlogkqlitdwi,2019-03-18T05:48:55Z,"","Nuages",0.374,0.449,4,-14.275,0,0.0325,0.469,0.921,0.101,0.0374,139.591,4
4f1Swppc5dHLbByiEXrlu7,"Suurin","LYS","Kati Ran,Maria Franz,Kai Uwe Faust,Heilung",2015-10-15,356925,40,224worytfusgrhlogkqlitdwi,2019-03-20T21:32:32Z,"medieval folk,nordic folk,dark folk,rune folk,viking folk","IndigoBoom",0.485,0.746,11,-7.541,0,0.0493,0.000732,0.0000291,0.095,0.399,104.044,4
1FLd7kLpFHSyACbS44K81t,"Lose Yourself","Vol. 3","Robyn Adele Anderson,Scott Tixier",2019-03-17,302000,23,224worytfusgrhlogkqlitdwi,2019-03-21T18:56:39Z,"cabaret,french jazz,jazz violin","Basic Pitch Inc",0.432,0.784,10,-4.479,1,0.251,0.643,0,0.111,0.719,178.191,4
7rmUSOrOLRBzI8Uq63qYcR,"Baby's on Fire","Ten$ion","Die Antwoord",2012-01-31,236840,0,224worytfusgrhlogkqlitdwi,2019-03-21T22:04:38Z,"african rock,south african alternative,south african hip hop","Zef Records, LLC",0.829,0.844,4,-4.329,0,0.0966,0.0521,0.00148,0.171,0.762,130.04,4
2gdS1XZHjnwkitTjvZWGgu,"Urfalı Güzel","Alabanda","Özgür Babacan,İrfan Seyhan",2015-03-10,250040,21,224worytfusgrhlogkqlitdwi,2019-03-29T10:17:50Z,"karadeniz pop,karadeniz turkuleri","Video Müzik",0.582,0.267,7,-9.928,0,0.033,0.864,0,0.214,0.318,120.071,3
6H4WlsYhmoHR32cjoBEx8P,"Phoenix","Best of YouTube","Yatao",2018-10-01,374630,26,224worytfusgrhlogkqlitdwi,2019-05-21T13:58:04Z,"handpan","999620 Records DK",0.381,0.179,1,-23.771,0,0.0403,0.992,0.944,0.355,0.153,134.198,4
4YmSk5JhkXdiG0LbQgjXma,"Rún","Vikings Chant","SKÁLD",2019-01-25,160400,0,224worytfusgrhlogkqlitdwi,2019-05-21T15:00:57Z,"viking folk","Universal Music Division Decca Records France",0.555,0.422,8,-11.541,0,0.0372,0.405,0.0569,0.135,0.35,170.115,4
4vE8kSu9DhhJHAczFvuUgN,"Guarantees","When Life Gives You Lemons, You Paint That Shit Gold [Standard Edition]","Atmosphere",2008-04-22,272160,0,224worytfusgrhlogkqlitdwi,2019-05-21T15:24:47Z,"alternative hip hop,conscious hip hop,minnesota hip hop","Rhymesayers",0.83,0.417,4,-10.444,0,0.333,0.732,0.000308,0.219,0.324,81.948,4
18tzenBUBfhF6Z15SGiGPk,"Black Label","New American Gospel","Lamb of God",2000-09-26,292293,42,224worytfusgrhlogkqlitdwi,2019-05-23T19:59:33Z,"alternative metal,groove metal,metal,nu metal,virginia metal","Prosthetic",0.297,0.962,2,-4.333,1,0.0775,0.000046,0.855,0.329,0.336,90.503,4
77Aq2TZHqT2qalPlcZIuOO,"In The Belly Of A Shark","Orchestra Of Wolves","Gallows",2007-07-10,161866,29,224worytfusgrhlogkqlitdwi,2019-06-05T05:21:56Z,"british alternative rock","Epitaph",0.283,0.998,7,-2.134,1,0.155,0.00451,0.476,0.325,0.157,104.29,4
504NLPDUBRylbZUUQR97XX,"","","",0000,0,0,224worytfusgrhlogkqlitdwi,2019-06-06T04:21:29Z,"","",0.248,0.0274,7,-28.768,0,0.0333,0.991,0.922,0.153,0.159,75.124,1
1u12SQ8KNyLns7dMDEMc4F,"Tadow (feat. FKJ)","FG Chill Out #2 - The Deep House & Lounge Music Must Have Selection","Masego,FKJ",2019-05-03,301880,31,224worytfusgrhlogkqlitdwi,2019-06-10T08:53:24Z,"alternative r&b,indie soul,filter house","Wagram Music",0.701,0.46,0,-7.069,1,0.0655,0.68,0.000156,0.103,0.313,121.976,4
7qHAjAL7CpadaZLamuBZRm,"Thuggish Ruggish Bone","Creepin on Ah Come Up","Bone Thugs-N-Harmony",1994-06-21,281773,69,224worytfusgrhlogkqlitdwi,2019-06-11T04:02:48Z,"gangster rap,hip hop,ohio hip hop,rap","Ruthless Records",0.683,0.74,11,-6.041,0,0.0462,0.00228,0,0.238,0.65,129.515,4
0jn2zEhNrzP8V6rOvPD86W,"Come On","The Ultimate Collection","Barry White",2000-04-25,349866,18,224worytfusgrhlogkqlitdwi,2019-06-11T04:17:05Z,"disco,quiet storm,soul","Mercury Records",0.721,0.62,10,-10.992,0,0.0461,0.405,0.00372,0.073,0.4,95.219,4
1kt7yK7e8c6ELn7mzb5UCQ,"Are You All Good?","London","breathe.",2019-02-22,191974,0,224worytfusgrhlogkqlitdwi,2019-06-11T22:19:14Z,"australian alternative pop","Silk",0.513,0.497,2,-10.059,0,0.0413,0.533,0.0855,0.0867,0.117,80.042,4
51c94ac31swyDQj9B3Lzs3,"Change (In the House of Flies)","White Pony","Deftones",2000-05-16,299533,76,224worytfusgrhlogkqlitdwi,2019-06-14T04:33:36Z,"alternative metal,nu metal,rap metal,rock,sacramento indie","Rhino",0.269,0.853,7,-4.647,0,0.0854,0.000249,0.000246,0.118,0.179,141.581,4
0JWV7iDce8NAwmTjuJq1ZB,"Russian Anthem","Made in Paris, Vol. 1","The Red Army Choir",2010-11-01,87053,0,224worytfusgrhlogkqlitdwi,2019-06-17T05:57:18Z,"musique militaire,russian folk","Kosmos",0.303,0.516,3,-4.772,1,0.0367,0.932,0.0000778,0.134,0.547,132.366,4
5jJOShacQWvCDHZgMhl8Zu,"Good Man","Stone Rollin'","Raphael Saadiq",2011-03-25,225213,37,224worytfusgrhlogkqlitdwi,2019-06-30T19:58:07Z,"funk,neo soul,soul","Columbia",0.498,0.636,4,-5.327,1,0.0406,0.0714,0.000383,0.139,0.38,77.974,4
3rku9V5AEQU1anXvfyUTmD,"Stop and Look (And You Have Found Love)","Adrian Younge Presents: The Delfonics","The Delfonics,Adrian Younge",2013-03-12,166693,0,224worytfusgrhlogkqlitdwi,2019-07-04T19:22:52Z,"classic soul,funk,philly soul,quiet storm,soul,southern soul,african-american classical,indie jazz","Linear Labs",0.687,0.455,10,-6.963,0,0.0298,0.779,0.0501,0.0833,0.37,93.206,4
7aO35V27YDi4hKOL9odSya,"Bright Lights","Blak and Blu (Deluxe Edition)","Gary Clark Jr.",2012-10-22,324786,44,224worytfusgrhlogkqlitdwi,2019-07-05T19:29:37Z,"electric blues,modern blues rock,rock,soul blues,texas blues","Warner Records",0.515,0.752,9,-1.853,0,0.0336,0.00207,0.0000025,0.129,0.503,83.541,4
3afeZ81GDy59tATovKyH6Z,"I Know You Know","Esperanza","Esperanza Spalding",2008-01-01,225200,48,224worytfusgrhlogkqlitdwi,2019-07-05T19:29:50Z,"electric bass,jazz,jazz pop,vocal jazz","Heads Up",0.578,0.438,2,-11.483,0,0.0696,0.737,0.00877,0.097,0.79,89.083,4
