Track ID,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
1tL5a9jowsWMtn3wkFYsG9,"Footsteps in the Dark, Pts. 1 & 2","Go for Your Guns","The Isley Brothers",1977-08-21,306800,59,224worytfusgrhlogkqlitdwi,2021-12-02T19:14:38Z,"classic soul,funk,motown,quiet storm,soul","Epic/Legacy",0.679,0.374,11,-10.565,0,0.0482,0.402,0.0000249,0.0541,0.871,80.86,4
5i2bkKprKcLgcYb07g7I5u,"In My Zone","Next to Nothing (Deluxe Edition)","Rittz,Mike Posner,B.o.B",2014-09-09,298200,51,224worytfusgrhlogkqlitdwi,2021-12-02T19:14:38Z,"atl hip hop,country rap,dance pop,pop,pop dance,pop rap,rap,southern hip hop","Strange Music, Inc",0.723,0.691,1,-6.784,0,0.219,0.279,0,0.0363,0.512,138.038,5
25j0Sape7qZbq6ZPLFefTT,"Buss It","Erica Banks","Erica Banks",2020-06-19,187000,56,224worytfusgrhlogkqlitdwi,2021-12-02T19:14:38Z,"trap queen","1501 Certified Ent/Warner Records",0.956,0.502,9,-5.995,1,0.213,0.0593,0,0.238,0.795,110.003,4
6mjHiGwrRGE8LVCXVc5QDU,"Out Of Control","The Reason (15th Anniversary Deluxe)","Hoobastank",2003-12-09,162106,6,224worytfusgrhlogkqlitdwi,2021-12-02T19:14:38Z,"alternative metal,funk metal,nu metal,pop rock,post-grunge","Island Def Jam",0.443,0.973,4,-4.386,0,0.133,0.00158,0,0.353,0.458,157.882,4
5hWLHFSmomXmeTXEE478My,"Mary Jane","Come Get It! (Expanded Edition)","Rick James",1978-04-20,297346,58,224worytfusgrhlogkqlitdwi,2021-12-02T19:14:38Z,"disco,funk,motown,p funk,quiet storm,soul,synth funk","UNI/MOTOWN",0.537,0.82,11,-7.011,0,0.127,0.256,0.00000193,0.432,0.881,94.429,4
0Kdj7nwaYQmvhxnqZaIQuW,"Bezos I","Inside (The Songs)","Bo Burnham",2021-06-10,58149,0,224worytfusgrhlogkqlitdwi,2021-12-02T19:14:38Z,"comic,pov: indie","Bo Burnham",0.694,0.948,2,-5.307,1,0.0361,0.00936,0.0000162,0.139,0.705,115.044,4
0GIfaHgivfBCV67eYF996A,"P-Funk (Wants To Get Funked Up)","Mothership Connection","Parliament",1975-12-15,461160,41,224worytfusgrhlogkqlitdwi,2021-12-02T19:14:38Z,"afrofuturism,classic soul,funk,funk rock,p funk,soul","Def Jam West",0.637,0.421,9,-14.327,1,0.252,0.654,0,0.369,0.779,87.507,4
4LtWzWV22RQJI8fCtPVunn,"I Knew You Were Trouble","Punk Goes Pop, Vol. 6","We Came As Romans",2014-11-17,218554,49,224worytfusgrhlogkqlitdwi,2021-12-02T19:14:38Z,"christian rock,melodic metalcore,metalcore,pop punk,trancecore","Fearless Records",0.563,0.685,6,-4.473,1,0.0581,0.00243,0,0.051,0.641,77.043,4
2f71lbjmfueEmrxPTHk11Z,"Dale Gas","Dale Gas","Snow Tha Product,Alemán",2018-11-21,212495,42,224worytfusgrhlogkqlitdwi,2021-12-02T19:14:38Z,"alternative r&b,rap latina,trap queen,mexican hip hop,trap mexicano","Product Entertainment LLC",0.849,0.782,7,-5.214,1,0.127,0.125,0.00000176,0.181,0.431,93.483,4
6pzWZe7LIcfKzriMIk6opx,"OooWee","Crown","Rapsody,Anderson .Paak",2016-11-17,270785,39,224worytfusgrhlogkqlitdwi,2021-12-02T19:14:38Z,"alternative r&b,north carolina hip hop,trap queen,escape room,hip hop,indie soul,neo soul","Jamla Records / Culture Over Everything",0.432,0.652,1,-8.745,1,0.32,0.00211,0,0.158,0.26,76.859,1
3kW5Rq9AIL0QQuYTSKNkQw,"Erbody But Me","The Storm (Deluxe Edition)","Tech N9ne,Bizzy,Krizz Kaliko",2016-12-09,197053,58,224worytfusgrhlogkqlitdwi,2021-12-02T19:14:38Z,"detroit hip hop,kansas city hip hop,pop rap,country rap","Strange Music, Inc",0.823,0.705,10,-4.73,0,0.282,0.0274,0,0.0919,0.836,186.12,4
2jWuNKBlgkfb3M0WDKexY8,"The Sinister Minister","Bela Fleck and the Flecktones","Béla Fleck and the Flecktones",1990,276986,36,224worytfusgrhlogkqlitdwi,2021-12-02T19:14:38Z,"jam band,progressive bluegrass","Warner Records",0.77,0.588,2,-9.844,0,0.0437,0.192,0.803,0.0576,0.773,127.231,4
12aN7m9VobuTKZutAJmtEa,"We Want the Funk!","Nowchildnation","Tha FunkaholX",2005-01-01,249333,21,224worytfusgrhlogkqlitdwi,2021-12-02T19:14:38Z,"","NowChild Studios",0.712,0.662,9,-12.344,1,0.0689,0.0866,0,0.368,0.546,107.509,4
00C5llfInrmXgjBrT40L1J,"Undertow","At Swim","Lisa Hannigan",2016-08-19,204120,0,224worytfusgrhlogkqlitdwi,2021-12-02T19:14:38Z,"irish rock,irish singer-songwriter","ATO Records",0.641,0.303,9,-12.443,0,0.0259,0.959,0.00252,0.0582,0.264,97.042,4
440HicwtjPmaRvYcsx3iTt,"Captain","Monday","Joell Ortiz",2019-08-30,144000,1,224worytfusgrhlogkqlitdwi,2021-12-02T19:14:38Z,"battle rap","Mello Music Group",0.575,0.79,11,-5.62,0,0.326,0.201,0,0.493,0.327,80.439,4
5TES5woq1pETaz8m9cr5wy,"On the Horizon","Cerebral Eclipse","Manic Focus",2014-10-28,279250,32,224worytfusgrhlogkqlitdwi,2021-12-02T19:14:38Z,"glitch hop,livetronica","Manic Focus Music",0.637,0.621,10,-9.28,0,0.0563,0.00545,0.000378,0.108,0.289,90.05,4
2LjiPAQOVazT8sRyXL3XRs,"Informer","12 Inches Of Snow","Snow",1993,268910,62,224worytfusgrhlogkqlitdwi,2021-12-02T19:14:38Z,"canadian old school hip hop,reggae fusion","EastWest",0.763,0.742,6,-10.975,0,0.188,0.0984,0,0.38,0.483,98.145,4
1CQqupcyMg7176PPmIVmSj,"Renegade","Pieces Of Eight","Styx",1978-01-01,257226,65,224worytfusgrhlogkqlitdwi,2021-12-02T19:14:38Z,"album rock,classic rock,glam metal,hard rock,mellow gold,progressive rock,rock,soft rock","A&M",0.492,0.552,7,-12.32,0,0.0341,0.0151,0.0000374,0.0723,0.656,105.623,4
1QesQ27kCWYTYuXJi8SApS,"Wait so Long","Palomino","Trampled by Turtles",2010-04-13,206400,0,224worytfusgrhlogkqlitdwi,2021-12-02T19:14:38Z,"duluth indie,indie folk,jam band,new americana,progressive bluegrass,stomp and holler","Banjodad Records",0.254,0.928,9,-5.885,0,0.318,0.487,0.0000133,0.112,0.327,189.451,4
5tN0LIuQDapSFedlYJuG0k,"Kate McCannon","Colter Wall","Colter Wall",2017-05-12,274081,0,224worytfusgrhlogkqlitdwi,2021-12-02T19:14:38Z,"canadian americana,canadian contemporary country,outlaw country,saskatchewan indie","Black Hole Music",0.608,0.171,7,-16.822,1,0.0314,0.915,0.188,0.111,0.3,142.827,4
2EvUjCWg5zeaeKxGeOaHPh,"When God Comes Back","Lightning At The Door","All Them Witches",2013-01-15,213493,2,224worytfusgrhlogkqlitdwi,2021-12-02T19:14:38Z,"indie rock,modern blues rock,neo-psychedelic,stoner rock","New West Records",0.306,0.937,8,-8.014,1,0.117,0.000177,0.0119,0.0864,0.218,157.345,4
3FTU712PaMg1YyGTGge725,"Oblivion","Guitar Dreams","NADiA KOSSINSKAJA",2020-07-10,308000,16,224worytfusgrhlogkqlitdwi,2021-12-02T19:14:38Z,"","7Music",0.424,0.0922,4,-20.426,0,0.0522,0.976,0.946,0.0988,0.289,89.696,4
4TYywuf1tdUdbEuDI1nqsg,"Guilt","Welcome Reality +","NERO",2011,284120,35,224worytfusgrhlogkqlitdwi,2021-12-02T19:14:38Z,"complextro,edm,electro house,melodic dubstep","EMI",0.21,0.864,5,-4.498,0,0.0735,0.00585,0,0.146,0.167,139.455,4
5qW6ZYct54PhKliCntyxRX,"Cover Me Up","Southeastern","Jason Isbell",2013-06-11,293973,55,224worytfusgrhlogkqlitdwi,2021-12-02T19:14:38Z,"alternative country,folk,new americana,roots rock","Southeastern Records",0.429,0.093,3,-15.944,1,0.0433,0.882,0.00703,0.111,0.208,129.661,3
1rJM37Dd4OcSJvzI84yCcP,"Fu-Gee-La","The Score (Expanded Edition)","Fugees,Ms. Lauryn Hill,Wyclef Jean,Pras",1996-02-13,260066,65,224worytfusgrhlogkqlitdwi,2021-12-02T19:14:38Z,"east coast hip hop,hip hop,neo soul,new jersey rap,alternative r&b,conscious hip hop,r&b,rap kreyol","Columbia",0.681,0.505,1,-11.709,1,0.138,0.137,0,0.234,0.399,89.953,4
7cOsS8kIOEoriTtwl2IC1Y,"Gambia","Gambia","Sona Jobarteh",2015-12-01,310876,37,224worytfusgrhlogkqlitdwi,2021-12-02T19:14:38Z,"gambian pop,kora","African Guild Records",0.784,0.751,5,-10.576,1,0.0403,0.53,0.0268,0.337,0.833,109.011,4
74iQ3gahRTOGc19bYadBE3,"Thank You (Falettinme Be Mice Elf Agin) - Single Version","Greatest Hits","Sly & The Family Stone",1970-11-21,291320,52,224worytfusgrhlogkqlitdwi,2021-12-02T19:14:38Z,"classic soul,funk,funk rock,p funk,psychedelic soul,soul,southern soul","Epic/Legacy",0.9,0.709,9,-12.683,1,0.0636,0.296,0.00047,0.0863,0.897,105.822,4
250RLekaiL1q9qZer975Eg,"If We Were Vampires","The Nashville Sound","Jason Isbell and the 400 Unit",2017-06-16,215563,59,224worytfusgrhlogkqlitdwi,2021-12-02T19:14:38Z,"alternative country,folk,new americana,roots rock","Southeastern Records",0.629,0.208,5,-16.225,1,0.0324,0.824,0.0000037,0.107,0.685,96.609,4
5l4WHxaPQ4gVeGhYJQnsGr,"Fuck Everybody","RYD Radio, Vol. 2","Ruin Your Day,Daylyt,Illmac,B Dot the God,Geechi Gotti",2019-03-15,305000,19,224worytfusgrhlogkqlitdwi,2021-12-02T19:14:38Z,"battle rap,new jersey hardcore,portland hip hop","RUIN YOUR DAY",0.632,0.773,1,-7.591,1,0.322,0.176,0,0.361,0.71,79.825,4
0xFbNK5IIoCsnmQdQ8ROgN,"Ghost","DEATH STRANDING: Timefall (Original Music from the World of Death Stranding)","Au/Ra,Alan Walker",2019-11-07,178680,33,224worytfusgrhlogkqlitdwi,2021-12-02T19:14:38Z,"alt z,deep pop edm,electro house","Sony Interactive Entertainment/RCA Records",0.663,0.498,0,-8.209,0,0.0565,0.586,0,0.162,0.565,143.973,4
4HMOs799K50qO1x9luOtwF,"Bi**h Please","H.O.G.","Big Scoob,E-40,B-Legit",2016-11-04,198053,41,224worytfusgrhlogkqlitdwi,2021-12-02T19:14:38Z,"country rap,kansas city hip hop,cali rap,gangster rap,hyphy,oakland hip hop,west coast rap,g funk","Strange Music, Inc",0.831,0.619,10,-7.163,0,0.325,0.0358,0,0.0688,0.389,94.068,4
7odHgoLFi3GQ90E9PeraI3,"Son of a Preacher Man","Dusty In Memphis [Deluxe Edition]","Dusty Springfield",1969-03-31,149160,65,224worytfusgrhlogkqlitdwi,2021-12-02T19:14:38Z,"adult standards,british invasion,folk rock,soul,vocal jazz","Rhino Atlantic",0.401,0.498,4,-10.682,1,0.0757,0.394,0,0.13,0.816,181.701,4
50J6XwEbkYxNb5e4k6R9s1,"Danger Zone","Archer: Cherlene (Songs from the TV Series)","Cherlene,Kenny Loggins",2014-01-13,221189,34,224worytfusgrhlogkqlitdwi,2021-12-02T19:14:38Z,"album rock,classic rock,mellow gold,new wave pop,singer-songwriter,soft rock,yacht rock","Hollywood Records",0.525,0.822,2,-5.298,0,0.0392,0.151,0.00000817,0.258,0.739,157.29,4
0bPREZOF43e3EIu0zdfLBp,"Immigrants (We Get The Job Done)","The Hamilton Mixtape","K'NAAN,Snow Tha Product,Riz Ahmed,Residente",2016-12-02,281596,43,224worytfusgrhlogkqlitdwi,2021-12-02T19:14:38Z,"reggae fusion,alternative r&b,rap latina,trap queen,desi hip hop,venezuelan hip hop","Atlantic Records",0.512,0.499,2,-9.79,1,0.335,0.0164,0.00000824,0.637,0.213,193.806,4
2ggzsCmOk1dRR55EC33Nf2,"Do You Call My Name","One (EP)","Ra",2010-04-10,319866,31,224worytfusgrhlogkqlitdwi,2021-12-02T19:14:38Z,"alternative metal,nu metal,post-grunge","sahaja music records",0.367,0.849,0,-6.234,1,0.0826,0.000179,0.0000135,0.318,0.546,182.126,4
4SAeLRKTvdvEKUvpYIoBzT,"The Sinner","The Hollow","Memphis May Fire",2011-04-26,242066,0,224worytfusgrhlogkqlitdwi,2021-12-02T19:14:38Z,"melodic metalcore,metalcore,pop punk","Rise Records",0.207,0.977,1,-2.583,0,0.193,0.0000141,0,0.296,0.42,128.278,4
1pYhfi3rIdt9ip0ro5ZZPV,"Backpack City","Ages Ago","Flovry,tender spring",2019-11-26,151731,0,224worytfusgrhlogkqlitdwi,2021-12-02T19:14:38Z,"lo-fi beats,lo-fi study","Lofi Records",0.636,0.197,9,-15.365,1,0.0768,0.879,0.877,0.109,0.127,77.202,4
25AvaE23MXl06YRtQcQoJS,"Welcome to the Internet","Inside (The Songs)","Bo Burnham",2021-06-10,275999,0,224worytfusgrhlogkqlitdwi,2021-12-02T19:14:38Z,"comic,pov: indie","Bo Burnham",0.665,0.527,2,-8.588,0,0.429,0.663,0,0.306,0.219,94.711,3
5le4sn0iMcnKU56bdmNzso,"Everybody Loves The Sunshine","Everybody Loves The Sunshine (Reissue)","Roy Ayers Ubiquity",1976-05-12,239666,63,224worytfusgrhlogkqlitdwi,2021-12-02T19:14:38Z,"jazz funk,p funk,soul jazz","Universal Records",0.52,0.571,11,-10.326,0,0.036,0.168,0.00000514,0.17,0.701,161.051,3
7oRDOkQ2YkGiChwAraDmPo,"Me Recuerdas","Me Recuerdas","Yoss Bones",2019-03-09,213185,28,224worytfusgrhlogkqlitdwi,2021-12-02T19:14:38Z,"mexican hip hop,rap femenino mexicano","Alzada Corp",0.686,0.702,1,-7.531,1,0.274,0.0359,0.0000141,0.342,0.815,83.814,4
0hgLHFyN9u3WqkK2ofpuUX,"The Ultimate Showdown of Ultimate Destiny","Dinosaurchestra","Lemon Demon",2006-07-20,213087,53,224worytfusgrhlogkqlitdwi,2021-12-02T19:14:38Z,"indietronica,pov: indie","Lemon Demon",0.787,0.687,7,-7.468,0,0.106,0.75,0,0.3,0.884,113.962,4
423NhOTzoqgeaIJbrUzSoo,"On The Way (feat. Mila J)","Chilombo (Deluxe)","Jhené Aiko,Mila J",2020-07-17,222600,63,224worytfusgrhlogkqlitdwi,2021-12-02T19:14:38Z,"r&b,trap queen","Def Jam Recordings",0.575,0.443,7,-11.626,0,0.28,0.756,0,0.109,0.658,113.862,4
4krhkcFf3OqxHSS1QUIsmc,"It Ain't Easy, It Ain't Easy (feat. Nyck Caution, Kirk Knight, CJ Fly & AKTHESAVIOR)","Escape From New York","Beast Coast,Joey Bada$$,Flatbush Zombies,Nyck Caution,Kirk Knight,CJ Fly,AKTHESAVIOR",2019-05-24,220960,38,224worytfusgrhlogkqlitdwi,2021-12-02T19:14:38Z,"underground hip hop,conscious hip hop,hip hop,rap,psychedelic hip hop,indie hip hop","Columbia",0.809,0.597,10,-7.428,0,0.202,0.0429,0.000045,0.117,0.327,142.011,4
3stnrhzN0lzZFskbaZ5sEw,"Scandalous - U.S. Radio Edit","Mis-Teeq","Mis-Teeq",2004-07-13,238840,58,224worytfusgrhlogkqlitdwi,2021-12-02T19:14:38Z,"girl group,uk garage","Reprise",0.734,0.668,0,-3.935,0,0.0349,0.0526,0,0.0925,0.651,99.971,4
4eFXaYD2is6c6Y645Qyyy1,"Bilingue","Bilingue","Snow Tha Product",2019-03-19,171000,44,224worytfusgrhlogkqlitdwi,2021-12-02T19:14:38Z,"alternative r&b,rap latina,trap queen","Product Entertainment",0.834,0.642,11,-6.172,1,0.291,0.381,0.000478,0.118,0.648,160.089,4
18lR4BzEs7e3qzc0KVkTpU,"What I've Done","Minutes to Midnight","Linkin Park",2007-05-14,205226,81,224worytfusgrhlogkqlitdwi,2021-12-02T19:14:38Z,"alternative metal,nu metal,post-grunge,rap metal,rock","Warner Records",0.627,0.935,5,-4.882,1,0.0324,0.0092,0,0.147,0.287,120.092,4
29gsi1zZrZxdStACmTQB0Z,"Studio","Oxymoron (Deluxe)","ScHoolboy Q,BJ The Chicago Kid",2014-01-01,278066,66,224worytfusgrhlogkqlitdwi,2021-12-02T19:14:38Z,"gangster rap,hip hop,pop rap,rap,southern hip hop,trap,alternative r&b,chicago rap","Schoolboy Q",0.709,0.589,8,-7.776,0,0.0434,0.0508,0,0.0585,0.58,133.921,3
3pey8gJjQQt6E3y28qLBRd,"8 Minutes 46 Seconds","8 Minutes 46 Seconds","Vangarde,Mr. Lif,Stu Bangas,Puma Ptah,Reef The Lost Cauze,Bluprint,Murs",2020-07-07,268501,4,224worytfusgrhlogkqlitdwi,2021-12-02T19:14:38Z,"abstract hip hop,alternative hip hop,boston hip hop,conscious hip hop,east coast hip hop,boom bap,deep flow,flick hop,philly rap,underground rap","Fat Beats Records",0.525,0.81,1,-6.558,1,0.322,0.0274,0,0.344,0.825,77.471,4
2rIqgWl4riTsgSeyYYM2cl,"G'z And Hustlaz","Doggystyle","Snoop Dogg",1993,275893,0,224worytfusgrhlogkqlitdwi,2021-12-02T19:14:38Z,"g funk,gangster rap,hip hop,pop rap,rap,west coast rap","Death Row Records",0.652,0.814,1,-4.901,1,0.31,0.164,0,0.36,0.788,91.888,4
27sTzAelgljD6Uxp88BqA3,"Nemesis","Doomsday Machine","Arch Enemy",2005-07-13,252280,54,224worytfusgrhlogkqlitdwi,2021-12-02T19:14:38Z,"alternative metal,death metal,melodic death metal,metal,power metal,speed metal,swedish death metal,swedish melodeath,swedish metal,symphonic metal","Sony Music/Savage Messiah Music",0.246,0.954,8,-3.811,1,0.0975,0.0000579,0.291,0.126,0.164,97.553,4
3VmWqpkyHPXArC6CI6LYkM,"Ain't No Ash Will Burn","The Magnolia Sessions","Matt Heckler",2020-09-18,218090,19,224worytfusgrhlogkqlitdwi,2021-12-02T19:14:38Z,"","Anti-Corp",0.427,0.355,2,-5.821,1,0.0316,0.948,0.00000312,0.356,0.208,98.16,4
0NTMtAO2BV4tnGvw9EgBVq,"Bitch Better Have My Money","Bitch Better Have My Money","Rihanna",2015-03-26,219305,72,224worytfusgrhlogkqlitdwi,2021-12-02T19:14:38Z,"barbadian pop,pop,urban contemporary","Roc Nation / Rihanna",0.781,0.728,1,-4.981,1,0.0621,0.0509,0.00000194,0.257,0.395,102.99,4
3mNylUVGP3XyFue9FHooVf,"Home","Thoughts of the Night","Hannah Mayree",2017-01-23,218131,3,224worytfusgrhlogkqlitdwi,2021-12-02T19:14:38Z,"black americana","homhomhom",0.715,0.204,7,-10.584,0,0.0329,0.825,0.0377,0.0927,0.0873,85.11,4
3B0hzwc1e8AYOytj9hZS2I,"ULTRAnumb","Blue Stahli (Deluxe Edition)","Blue Stahli",2011-03-02,265434,51,224worytfusgrhlogkqlitdwi,2021-12-02T19:14:38Z,"cyberpunk,future rock","FiXT",0.439,0.915,2,-7.078,0,0.0745,0.000184,0.000899,0.326,0.34,91.993,4
6ugatvjnYPE1cQxbplZU1J,"Say Bitch","Say Bitch","Snow Tha Product",2019-04-10,199142,43,224worytfusgrhlogkqlitdwi,2021-12-02T19:14:38Z,"alternative r&b,rap latina,trap queen","Product Entertainment",0.829,0.473,1,-9.687,1,0.31,0.00933,0,0.108,0.244,105.054,4
6vgNKRAwR6FwkACAuapfrx,"Fire","Fire / Black Moon Rising","Black Pumas",2019-03-06,246120,0,224worytfusgrhlogkqlitdwi,2021-12-02T19:14:38Z,"retro soul","ATO Records",0.713,0.838,9,-7.872,0,0.0545,0.0863,0.00658,0.349,0.839,95.963,4
0JSR2ZQ5yU3cjQcb90ELws,"Call In the Coroner","Rogue Taxidermy","Days N Daze",2013-08-23,208039,34,224worytfusgrhlogkqlitdwi,2021-12-02T19:14:38Z,"acoustic punk,folk punk,texas punk","Days N Daze",0.365,0.731,0,-8.632,1,0.0687,0.329,0.0000115,0.317,0.927,93.634,4
5cA9fu0qKxeV9mTaDpFjgH,"Breaking Me Down","Scars (Expanded Edition)","Soil",2011-10-07,154266,42,224worytfusgrhlogkqlitdwi,2021-12-02T19:14:38Z,"alternative metal,industrial metal,nu metal","J Records/Legacy",0.522,0.972,11,-4.141,1,0.138,0.000292,0,0.183,0.747,151.034,4
3G1WvffNJQERdNBA2FWK3x,"I Tried","After the Flood","Matt Heckler",2019-04-14,195373,24,224worytfusgrhlogkqlitdwi,2021-12-02T19:14:38Z,"","Matt Heckler",0.475,0.554,9,-6.715,1,0.0362,0.822,0.45,0.116,0.672,112.996,4
3zmduBNsQ6BPDTZAkXzG5K,"Can't Be Touched (feat. Mr. Magic & Trouble)","Body Head Bangerz, Vol. 1","Roy Jones Jr.,Mr Magic,Trouble",2004-10-26,214400,72,224worytfusgrhlogkqlitdwi,2021-12-02T19:14:38Z,"","Body Head Entertainment Films, LLC",0.642,0.777,4,-4.809,0,0.094,0.00323,0,0.227,0.413,96.986,4
4yokHrXHSukhHh4byNVlWB,"Nose on the Grindstone (OurVinyl Sessions)","Tyler Childers | OurVinyl Sessions","Tyler Childers,OurVinyl",2017-05-30,204000,0,224worytfusgrhlogkqlitdwi,2021-12-02T19:14:38Z,"kentucky indie,kentucky roots,outlaw country","Tyler Childers",0.441,0.283,0,-11.039,0,0.0744,0.738,0,0.156,0.389,76.026,3
