Track ID,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
1GLZQflONWqIj3hiJDXmxO,"The Price","Reckless","The Steeldrivers",2010-01-01,248240,37,,2020-11-27T11:26:22Z,"bluegrass,neo-traditional bluegrass,new americana","Rounder Records",0.472,0.72,9,-5.696,1,0.0344,0.684,0.00237,0.097,0.551,84.604,4
6s5BwPPzz4bdY5aUHWzqAE,"Aquamaria","Tempel","Colour Haze",2006,526293,35,,2020-11-27T11:26:22Z,"german stoner rock,space rock,stoner metal,stoner rock","electrohasch",0.341,0.527,5,-11.066,1,0.0301,0.746,0.889,0.0988,0.505,98.193,4
70lVHIHJE2tUXH7FxNOz3z,"Caterpillar (feat. Eminem & King Green)","Book of Ryan (Bonus Track Edition)","Royce Da 5'9,Eminem,King Green",2018-05-04,283076,0,,2020-11-27T11:26:22Z,"detroit hip hop,gangster rap,hardcore hip hop,hip hop,rap","eOne Music",0.706,0.745,10,-5.97,0,0.441,0.136,0,0.268,0.598,91.08,4
6DbqCKweKwVkHgRv1CI53D,"Pop, Lock & Drop It - Video Edit","Notebook Paper","Huey",2006,261026,55,,2020-11-27T11:26:22Z,"dirty south rap,southern hip hop","Jive",0.723,0.644,11,-6.863,0,0.222,0.00308,0,0.352,0.645,144.09,4
4krhkcFf3OqxHSS1QUIsmc,"It Ain't Easy, It Ain't Easy (feat. Nyck Caution, Kirk Knight, CJ Fly & AKTHESAVIOR)","Escape From New York","Beast Coast,Joey Bada$$,Flatbush Zombies,Nyck Caution,Kirk Knight,CJ Fly,AKTHESAVIOR",2019-05-24,220960,38,,2020-11-27T11:26:22Z,"underground hip hop,conscious hip hop,hip hop,rap,psychedelic hip hop,indie hip hop","Columbia",0.809,0.597,10,-7.428,0,0.202,0.0429,0.000045,0.117,0.327,142.011,4
1UMKquW1olreYO1LlLmTqi,"Gas Pedal","Remember Me","Sage The Gemini,Iamsu!",2014-03-25,208160,63,,2020-11-27T11:26:22Z,"hyphy,pop rap,southern hip hop,trap,cali rap","Empire Distribution/Republic",0.843,0.538,1,-8.028,1,0.0835,0.0273,0,0.124,0.428,97.49,4
4i9ViEPCMm8uqSfk1cfIyQ,"Gasoline","I Will Rise","Benjamin Tod",2017-12-15,208280,0,,2020-11-27T11:26:22Z,"roots americana","Benjamin Tod",0.679,0.151,2,-9.561,1,0.0366,0.41,0,0.105,0.384,109.59,4
6k0DJqW2v2e4809Z1zN0YU,"FDT","Still Brazy (Deluxe)","YG,Nipsey Hussle",2016-06-17,226640,0,,2020-11-27T11:26:22Z,"cali rap,hip hop,pop rap,rap,southern hip hop,trap,conscious hip hop,gangster rap","Def Jam Recordings",0.8,0.51,8,-7.201,1,0.497,0.172,0,0.259,0.146,96.69,4
5qW6ZYct54PhKliCntyxRX,"Cover Me Up","Southeastern","Jason Isbell",2013-06-11,293973,55,,2020-11-27T11:26:22Z,"alternative country,folk,new americana,roots rock","Southeastern Records",0.429,0.093,3,-15.944,1,0.0433,0.882,0.00703,0.111,0.208,129.661,3
3cuxZTcxBj7AL3bgSCIuWL,"Little Monster","Royal Blood","Royal Blood",2014-08-18,212309,45,,2020-11-27T11:26:22Z,"brighton indie,garage rock,modern alternative rock,modern blues rock,modern hard rock,modern rock,rock","Warner Records",0.454,0.883,5,-4.244,1,0.0603,0.00126,0.00158,0.138,0.499,95.995,4
7CH99b2i1TXS5P8UUyWtnM,"Them Changes","Drunk","Thundercat",2017-02-24,188453,68,,2020-11-27T11:26:22Z,"afrofuturism,indie soul","Brainfeeder",0.657,0.562,8,-8.6,1,0.0601,0.54,0.00143,0.101,0.704,81.657,4
3pey8gJjQQt6E3y28qLBRd,"8 Minutes 46 Seconds","8 Minutes 46 Seconds","Vangarde,Mr. Lif,Stu Bangas,Puma Ptah,Reef The Lost Cauze,Bluprint,Murs",2020-07-07,268501,4,,2020-11-27T11:26:22Z,"abstract hip hop,alternative hip hop,boston hip hop,conscious hip hop,east coast hip hop,boom bap,deep flow,flick hop,philly rap,underground rap","Fat Beats Records",0.525,0.81,1,-6.558,1,0.322,0.0274,0,0.344,0.825,77.471,4
7hlA8gMMz6jSp91Twsnuv3,"The Devil Wears a Suit and Tie","Imaginary Appalachia","Colter Wall",2015-06-02,236026,2,,2020-11-27T11:26:22Z,"canadian americana,canadian contemporary country,outlaw country,saskatchewan indie","Black Hole Music",0.625,0.319,6,-12.119,0,0.0805,0.79,0.104,0.0921,0.438,127.799,4
1JcwHjETNNbUH0yfrc9w9n,"Power Core","Far Cry 3: Blood Dragon (Original Game Soundtrack)","Power Glove",2013-05-01,126352,41,,2020-11-27T11:26:22Z,"cyberpunk,synthwave","Ubisoft Music",0.4,0.774,11,-8.539,1,0.0341,0.0401,0.932,0.11,0.204,170.111,4
33ZXjLCpiINn8eQIDYEPTD,"Shook Ones, Pt. II","The Infamous","Mobb Deep",1995-04-25,325506,74,,2020-11-27T11:26:22Z,"east coast hip hop,hardcore hip hop,hip hop,queens hip hop","RCA Records Label",0.763,0.786,10,-6.472,0,0.229,0.0146,0.0114,0.0817,0.504,93.857,4
30sRAEKuzybaAvhjEBmppp,"Time > Breathe Reprise >","All Access: Volume One","Greensky Bluegrass",2010-02-09,338240,49,,2020-11-27T11:26:22Z,"banjo,jam band,jamgrass,midwest americana,progressive bluegrass","Big Blue Zoo Records",0.405,0.756,6,-6.361,0,0.0307,0.142,0.0000403,0.638,0.606,133.379,4
3yfqSUWxFvZELEM4PmlwIR,"The Real Slim Shady","The Marshall Mathers LP","Eminem",2000-05-23,284200,85,,2020-11-27T11:26:22Z,"detroit hip hop,hip hop,rap","Interscope",0.949,0.661,5,-4.244,0,0.0572,0.0302,0,0.0454,0.76,104.504,4
78hhkmACGM9H9MIh4KWBdM,"Diablerie","Eternal Return","Windhand",2018-10-05,320988,37,,2020-11-27T11:26:22Z,"doom metal,drone metal,gaian doom,post-metal,stoner metal,stoner rock,virginia metal","Relapse Records",0.32,0.773,6,-8.558,1,0.0348,0.000035,0.841,0.0823,0.422,80.291,4
3a2LaHyp9JhvYz43tJzkz0,"One Hand On the Buffalo","Maera","The Heavy Eyes",2012-12-01,210000,39,,2020-11-27T11:26:22Z,"alternative roots rock,modern blues rock,psychedelic doom,retro metal,space rock,stoner metal,stoner rock","Kozmik Artifactz",0.278,0.835,7,-3.607,0,0.0343,0.000477,0.00644,0.15,0.681,72.835,4
5jbJlsW0YothfDOAjKzbQx,"Swift Driftin'","The Bad Testament","Scott H. Biram",2017-02-24,163240,0,,2020-11-27T11:26:22Z,"alternative roots rock,austin singer-songwriter,deathgrass,garage punk blues,one-person band,outlaw country,san marcos tx indie","Bloodshot Records",0.51,0.335,7,-8.764,1,0.0398,0.568,0.00177,0.139,0.776,113.927,3
5M708qYwdT7xyQqO0WXnzm,"Long Live the Chief","The Chief","Jidenna",2017-02-17,160853,45,,2020-11-27T11:26:22Z,"ghanaian hip hop,viral trap","Wondaland Records/Epic",0.859,0.741,9,-3.201,0,0.35,0.0248,0,0.14,0.47,84.983,4
3osulhNvQCe0VOPjeZUZap,"Butter","Butter","Snow Tha Product",2019-09-02,123495,46,,2020-11-27T11:26:22Z,"alternative r&b,rap latina,trap queen","Product Entertainment",0.905,0.665,6,-6.162,0,0.0939,0.5,0.00000126,0.0922,0.602,103,4
250RLekaiL1q9qZer975Eg,"If We Were Vampires","The Nashville Sound","Jason Isbell and the 400 Unit",2017-06-16,215563,59,,2020-11-27T11:26:22Z,"alternative country,folk,new americana,roots rock","Southeastern Records",0.629,0.208,5,-16.225,1,0.0324,0.824,0.0000037,0.107,0.685,96.609,4
5cA9fu0qKxeV9mTaDpFjgH,"Breaking Me Down","Scars (Expanded Edition)","Soil",2011-10-07,154266,42,,2020-11-27T11:26:22Z,"alternative metal,industrial metal,nu metal","J Records/Legacy",0.522,0.972,11,-4.141,1,0.138,0.000292,0,0.183,0.747,151.034,4
2MGytBGghhWH7mHS3kiwK5,"Gotta Get It","RYD Radio, Vol. 3","Ruin Your Day,D.I. Da Hennyman,Spiff",2019-11-22,199000,0,,2020-11-27T11:26:22Z,"battle rap,new jersey hardcore","RUIN YOUR DAY",0.497,0.741,1,-6.288,0,0.453,0.0235,0,0.138,0.19,83.83,4
0nhT3I75Bdxqyakdk3n55N,"FYM (feat. Mystikal)","508-507-2209","Joyner Lucas,Mystikal",2017-06-16,288853,42,,2020-11-27T11:26:22Z,"boston hip hop,hip hop,pop rap,rap,crunk,dirty south rap,gangster rap,new orleans rap","Atlantic Records",0.729,0.795,8,-6.422,0,0.522,0.448,0,0.182,0.369,92.83,4
5HcO9ae1NXw9U5slvgk9EQ,"You and Me","You and Me","Inchaos",2019-09-02,288000,0,,2020-11-27T11:26:22Z,"chinese metalcore","INCHAOS",0.17,0.916,9,-2.884,0,0.0765,0.000521,0.583,0.0848,0.103,139.423,4
5zwz05jkQVT68CjUpPwFZe,"N.Y. State of Mind","Illmatic XX","Nas",2014-04-15,293973,52,,2020-11-27T11:26:22Z,"conscious hip hop,east coast hip hop,gangster rap,hardcore hip hop,hip hop,queens hip hop,rap","Columbia/Legacy",0.665,0.91,6,-4.682,0,0.223,0.0394,0,0.227,0.887,84.099,4
7hsulgRNgbyczeAg8tChCB,"NEVER","The Never Story","JID",2017-03-10,241682,58,,2020-11-27T11:26:22Z,"hip hop,pop rap,rap,underground hip hop","J. Cole/ DreamVille",0.594,0.645,1,-7.45,1,0.315,0.0286,0.0000165,0.0668,0.205,103.973,4
3Q0O02XI0rYwoLBToZFplX,"In the Pines (Oakland)","The Last Days of Oakland","Fantastic Negrito",2017-06-30,259244,32,,2020-11-27T11:26:22Z,"bay area indie,modern blues,modern blues rock","Cooking Vinyl",0.666,0.295,0,-9.04,0,0.0319,0.484,0.00259,0.111,0.28,123.972,3
5DJTYOAHZEKjNqXpOwnomi,"None Shall Pass","None Shall Pass","Aesop Rock",2007-08-28,243626,0,,2020-11-27T11:26:22Z,"abstract hip hop,alternative hip hop,conscious hip hop","Block Block Chop",0.707,0.683,0,-8.728,1,0.0683,0.184,0.00108,0.108,0.567,116.009,4
1QesQ27kCWYTYuXJi8SApS,"Wait so Long","Palomino","Trampled by Turtles",2010-04-13,206400,1,,2020-11-27T11:26:22Z,"duluth indie,indie folk,jam band,new americana,progressive bluegrass,stomp and holler","Banjodad Records",0.254,0.928,9,-5.885,0,0.318,0.487,0.0000133,0.112,0.327,189.451,4
2koj51E9NVzkxeg1OtS7qc,"Weed & Coffee","Congratulations","Mac Lethal",2016-09-13,202893,33,,2020-11-27T11:26:22Z,"battle rap,indie pop rap,kansas city hip hop","Black Clover Records",0.774,0.645,5,-8.457,0,0.116,0.645,0,0.322,0.316,127.955,4
26douMAqNELour6sKd2oR7,"My Shit's Fucked Up","Life'll Kill Ya","Warren Zevon",2000-01-25,165826,0,,2020-11-27T11:26:22Z,"country rock,folk,folk rock,piano rock,roots rock,singer-songwriter","Vanguard",0.755,0.286,0,-14.017,1,0.0411,0.77,0.00308,0.113,0.591,71.456,4
1Wve83RcS2IGmWyCYSGVqr,"Shrunk","The Impossible Kid","Aesop Rock",2016-04-29,188613,0,,2020-11-27T11:26:22Z,"abstract hip hop,alternative hip hop,conscious hip hop","Rhymesayers",0.628,0.783,6,-5.479,0,0.262,0.00429,0.0022,0.0955,0.364,81.883,4
1YYhDizHx7PnDhAhko6cDS,"Take Me Home, Country Roads - Original Version","Poems, Prayers and Promises","John Denver",1971,190160,75,,2020-11-27T11:26:22Z,"classic country pop,folk,folk rock,mellow gold,singer-songwriter,soft rock","RCA/Legacy",0.462,0.395,9,-9.376,1,0.0264,0.758,0,0.121,0.625,82.259,4
08PjS6opdc0vLlaf0Z7YIl,"Dogs of War","Dark Country 3","Blues Saraceno",2014-05-06,176960,20,,2020-11-27T11:26:22Z,"modern blues rock,rebel blues","Extreme Music",0.474,0.439,5,-10.329,1,0.0282,0.79,0.463,0.133,0.327,94.2,4
1IE6iIf69GhKXegLx3jhJ4,"Sinai","Advaitic Songs","OM",2012-07-24,619480,0,,2020-11-27T11:26:22Z,"doom metal,drone metal,drone rock,post-metal,stoner metal,stoner rock","Drag City Records",0.354,0.34,10,-15.738,0,0.0367,0.798,0.819,0.0696,0.029,73.729,4
6QysVqF7zp7w0uYLu7aaIF,"Sightwaster","The Sun","Somali Yacht Club",2014-09-16,482040,0,,2020-11-27T11:26:22Z,"instrumental stoner rock,psychedelic doom,stoner metal,ukrainian psychedelic","Record Heaven",0.61,0.635,11,-7.764,0,0.0342,0.00269,0.867,0.152,0.0731,125,4
232JdROTqhi1MRAUghFZdS,"Nice to Meet Me","Ronin","Zack Hemsey",2013-04-30,377293,0,,2020-11-27T11:26:22Z,"epicore","Zack Hemsey",0.634,0.611,1,-11.939,1,0.0467,0.644,0.369,0.146,0.405,149.969,4
3L0cUYpQsep0wQFN8Z8FpN,"Bodysnatchers","Nashville Obsolete","Dave Rawlings Machine",2015-09-18,356266,14,,2020-11-27T11:26:22Z,"alternative country,folk,indie folk,new americana,progressive bluegrass,roots rock","Acony Records",0.539,0.18,7,-12.31,1,0.0329,0.817,0.00000188,0.103,0.21,82.54,4
7KocfQc1o7AgMDvTRpRqVC,"Thunderhead","Thrash Grass","The Native Howl",2016-03-11,263500,0,,2020-11-27T11:26:22Z,"michigan indie","Clean As Dirt Records",0.407,0.886,7,-6.529,1,0.138,0.002,0.000907,0.212,0.755,161.248,4
6msaoWD649Be4wE3sr1hp6,"Dahmer Does Hollywood","Volume 1","Amigo the Devil",2018-05-04,234893,0,,2020-11-27T11:26:22Z,"country rap","Regime Music Group",0.48,0.431,9,-8.573,0,0.0438,0.151,0.000259,0.084,0.375,164.45,3
7Ev2BC5iwtLVqOFEOxkaWg,"Cave Man","Live as I'll Ever Be","Chris Smither",2000-07-18,323683,24,,2020-11-27T11:26:22Z,"acoustic blues,country blues,folk,new england americana","Signature Sounds",0.523,0.329,7,-10.49,1,0.0315,0.864,0.00568,0.757,0.318,84.526,4
3zmduBNsQ6BPDTZAkXzG5K,"Can't Be Touched (feat. Mr. Magic & Trouble)","Body Head Bangerz, Vol. 1","Roy Jones Jr.,Mr Magic,Trouble",2004-10-26,214400,72,,2020-11-27T11:26:22Z,"","Body Head Entertainment Films, LLC",0.642,0.777,4,-4.809,0,0.094,0.00323,0,0.227,0.413,96.986,4
1fHBkl9GcUZq0I5kFfrR2r,"Everybody Knows My Name","Satan, Sex and No Regrets","Harley Poe",2012-04-01,186640,32,,2020-11-27T11:26:22Z,"acoustic punk,folk punk","Chain Smoking Records",0.49,0.662,2,-7.63,0,0.0555,0.108,0.0000145,0.167,0.662,124.229,4
2tb0vFdfgB05CM0LWp3yOt,"The Otha Side","The Otha Side","Terror Reid",2018-02-01,173793,6,,2020-11-27T11:26:22Z,"dark trap","Shred Collective",0.576,0.769,10,-5.369,0,0.321,0.0363,0.000173,0.116,0.82,174.418,4
7eWuBTL35BSBBiIjWJk0KB,"Confined","Shadows Are Security","As I Lay Dying",2005,190106,47,,2020-11-27T11:26:22Z,"alternative metal,christian metal,melodic metalcore,metalcore,nu metal","Metal Blade Records",0.279,0.987,0,-4.578,1,0.0992,0.0000194,0.000122,0.12,0.22,85.629,4
0bPREZOF43e3EIu0zdfLBp,"Immigrants (We Get The Job Done)","The Hamilton Mixtape","K'NAAN,Snow Tha Product,Riz Ahmed,Residente",2016-12-02,281596,43,,2020-11-27T11:26:22Z,"reggae fusion,alternative r&b,rap latina,trap queen,desi hip hop,venezuelan hip hop","Atlantic Records",0.512,0.499,2,-9.79,1,0.335,0.0164,0.00000824,0.637,0.213,193.806,4
4rGtsCfMnnLaXqZtaDSgqV,"Haqq al-Yaqin","Advaitic Songs","OM",2012-07-24,684386,0,,2020-11-27T11:26:22Z,"doom metal,drone metal,drone rock,post-metal,stoner metal,stoner rock","Drag City Records",0.711,0.326,6,-14.265,1,0.0345,0.207,0.819,0.0799,0.154,124.977,4
2LGdO5MtFdyphi2EihANZG,"Knee Socks","AM","Arctic Monkeys",2013-09-09,257563,73,,2020-11-27T11:26:22Z,"garage rock,modern rock,permanent wave,rock,sheffield indie","Domino Recording Co",0.665,0.542,11,-8.323,0,0.033,0.123,0.00291,0.342,0.587,97.975,4
5s727A4OsVB8vG8eBo2D0s,"Elefante","Elefante","NK",2019-10-25,161916,45,,2020-11-27T11:26:22Z,"ukrainian pop","Nice2Cu",0.894,0.702,2,-4.098,1,0.164,0.203,0.000205,0.268,0.307,90.01,4
