Track ID,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
4UQDZlZhGUDoYMohwrY28v,"Virtual Insanity - Remastered 2006","Driving Songs","Jamiroquai",2005-01-01,229360,68,,1970-01-01T00:00:00Z,"dance pop","Sony Music CG",0.662,0.949,6,-4.758,1,0.108,0.128,0,0.135,0.516,91.954,4
0t1ABSWS7ucgY5hqueJ7HY,"Trying To Find A Balance","Seven's Travels","Atmosphere,Slug,Ant",2003-09-23,257320,46,,1970-01-01T00:00:00Z,"alternative hip hop,conscious hip hop,minnesota hip hop,abstract hip hop","Rhymesayers",0.455,0.831,7,-1.565,0,0.117,0.0581,0,0.0901,0.319,83.911,4
5aPPw8wddSiY7vbQYM91Xl,"Waiting for the Sun","Hawkdope","Black Rainbows",2015-03-14,88450,35,,1970-01-01T00:00:00Z,"italian stoner rock,psychedelic doom,retro metal,space rock,stoner metal,stoner rock","Heavy Psych Sounds",0.477,0.282,0,-13.128,0,0.0367,0.00000362,0.00000175,0.126,0.376,116.74,4
4f74h9bcuHOroCaVsKIr4F,"Don't Back Down","Mammoth WVH","Mammoth WVH",2021-06-11,225840,48,,1970-01-01T00:00:00Z,"modern hard rock","EX1 Records",0.5,0.93,7,-4.556,1,0.128,0.0000366,0.000534,0.101,0.437,139.982,4
6LKJwN8aF3uYod3JUPXjQR,"Time Bomb","Monstercat - Best of DnB & Drumstep Vol. 1","Feint,Boyinaband,Veela",2012-05-29,211644,47,,1970-01-01T00:00:00Z,"chillstep,dancefloor dnb,antiviral pop,otacore,pixel","Monstercat",0.337,0.811,11,-4.925,1,0.0339,0.000483,0.0213,0.182,0.227,175.014,4
43iIQbw5hx986dUEZbr3eN,"From The Start","Bewitched","Laufey",2023-09-08,169573,81,,1970-01-01T00:00:00Z,"gen z singer-songwriter","Laufey",0.554,0.339,1,-10.088,1,0.0779,0.886,0.00128,0.11,0.83,80.994,4
5ByJlcDmUzK69tpub789AB,"Dead End Friends","Them Crooked Vultures","Them Crooked Vultures",2009-11-17,195531,55,,1970-01-01T00:00:00Z,"alternative metal,alternative rock,modern blues rock,modern rock,supergroup","Them Crooked Vultures",0.343,0.963,6,-3.354,1,0.106,0.00338,0.0136,0.72,0.55,151.496,4
2cC48Dvkkw5YK9rLIr83OG,"Don't Turn the Lights On","Business Casual","Chromeo",2010-09-13,272453,31,,1970-01-01T00:00:00Z,"alternative dance,dance rock,filter house,indietronica,neo-synthpop,new rave,nu disco","Big Beat Records/Atlantic",0.709,0.843,5,-5.166,0,0.0446,0.000774,0.00936,0.114,0.745,115.98,4
454I78HEySdcHE8fcVabTb,"Amsterdam","Broken Machine (Deluxe)","Nothing But Thieves",2017-09-08,272240,63,,1970-01-01T00:00:00Z,"alternative pop rock,modern alternative rock,modern rock","RCA Records Label",0.511,0.934,3,-4.561,1,0.242,0.00403,0.0000348,0.242,0.668,168.062,4
5ElvxQOgTTUTjVfa1uhhFv,"So Real (Warriors) (feat. Jess Glynne)","So Real (Warriors) (feat. Jess Glynne)","Too Many Zooz,KDA,Jess Glynne",2018-09-14,169996,36,,1970-01-01T00:00:00Z,"brass band,brass band pop,house,uk house,dance pop,pop,uk pop","Ministry of Sound Recordings",0.723,0.875,5,-4.603,0,0.0748,0.00193,0.000037,0.126,0.435,122.979,4
0e8DgtfJnWTBarF9YGMd0N,"Ven Bailalo - Reggaeton Mix","Ven Bailalo (Reggaeton Mix)","Angel Y Khriz",2005-07-22,252773,73,,1970-01-01T00:00:00Z,"latin hip hop,reggaeton","Planet Records Italy",0.675,0.919,11,-6.075,0,0.0366,0.0606,0.00653,0.103,0.726,97.018,4
6PPQEvj7UZ2hXM80Qo7gR1,"Curl of the Burl","The Hunter (Deluxe)","Mastodon",2011-09-23,220133,32,,1970-01-01T00:00:00Z,"alternative metal,atlanta metal,metal,progressive groove metal,progressive sludge,sludge metal,stoner metal,stoner rock","Roadrunner Records",0.459,0.982,11,-2.857,0,0.134,0.000547,0.00131,0.131,0.161,112.04,4
3ImnbJHoSy5uUhC0ydBVI9,"Come Check This","Come Check This","FETISH",2020,191904,49,,1970-01-01T00:00:00Z,"","Big Beat Records",0.752,0.861,11,-6.852,1,0.0989,0.114,0.649,0.201,0.482,125.015,4
6HMtHNpW6YPi1hrw9tgF8P,"About Damn Time","Special","Lizzo",2022-07-15,191937,72,,1970-01-01T00:00:00Z,"escape room,minnesota hip hop,pop,trap queen","Nice Life/Atlantic",0.836,0.743,10,-6.305,0,0.0653,0.0974,0,0.335,0.723,108.965,4
1OBi4IRkuVOCegnDHG3xhj,"I Refuse","I Refuse / Midnight Express","Netsky",2010,355862,36,,1970-01-01T00:00:00Z,"belgian edm,dancefloor dnb,drum and bass","Spearhead Records",0.523,0.887,8,-4.435,0,0.0403,0.000622,0.799,0.048,0.0911,174.114,4
1QZYHvkDtCNpNlJDBDAoar,"Low Life","Neon Theatre","Their Dogs Were Astronauts",2017-08-18,218319,0,,1970-01-01T00:00:00Z,"djent,instrumental djent,instrumental progressive metal,thall","Their Dogs Were Astronauts",0.49,0.845,1,-3.615,1,0.0381,0.00811,0.9,0.0996,0.41,149.935,4
3myb23BrV7FWclxRLvovpe,"Always Coming Back Home To You","Seven's Travels","Atmosphere,Slug,Ant",2003-09-23,551040,31,,1970-01-01T00:00:00Z,"alternative hip hop,conscious hip hop,minnesota hip hop,abstract hip hop","Rhymesayers",0.706,0.885,8,-4.064,0,0.535,0.135,0,0.182,0.242,86.977,4
1kfuM6VYYgogFwDc0Whwg4,"Finally Moving","The Archive 2","Dubbygotbars",2010-09-08,277498,40,,1970-01-01T00:00:00Z,"","Dubbygotbars",0.694,0.637,1,-6.443,0,0.0594,0.443,0.00000431,0.224,0.514,100.035,4
16nJl8NnriCJxraco5Zssm,"Better Git It in Your Soul","Mingus Ah Um","Charles Mingus",1959,440840,46,,1970-01-01T00:00:00Z,"avant-garde jazz,bebop,contemporary post-bop,cool jazz,electric bass,free jazz,hard bop,jazz,jazz double bass","Columbia/Legacy",0.457,0.548,5,-12.486,0,0.0551,0.111,0.00016,0.103,0.76,88.8,4
4M61DpNzoLws32l7tvAbYL,"Push It Right","Push It Right","MOTi,Laura White",2020-06-19,165958,35,,1970-01-01T00:00:00Z,"dutch house,edm,electro house,pop dance,progressive electro house,progressive house,talent show","Universal Music, a division of Universal International Music BV",0.638,0.834,7,-5.284,0,0.0363,0.00943,0.0204,0.323,0.438,124.978,4
39iRz0h1eZOyXzch8tKQit,"CODE MISTAKE","CODE MISTAKE","CORPSE,Bring Me The Horizon",2023-06-30,165303,67,,1970-01-01T00:00:00Z,"pov: indie,melodic metalcore,metalcore,modern rock,rock,uk metalcore","CORPSE, Bring Me The Horizon appear courtesy of RCA Records, a division of Sony Music Entertainment UK Limited",0.452,0.967,0,-3.607,0,0.514,0.00108,0,0.203,0.313,145.231,4
5oZy9b1lMtREB3cqOPQusD,"The Grey","THE DEATH OF PEACE OF MIND","Bad Omens",2022-02-25,246336,61,,1970-01-01T00:00:00Z,"american metalcore","Sumerian Records",0.467,0.915,11,-3.892,0,0.0684,0.000853,0.0000682,0.125,0.51,95.043,4
7zKoAeplPMS3bcqIZ4crp4,"Lost In The Static","Dig Deep","After The Burial",2016,273194,52,,1970-01-01T00:00:00Z,"deathcore,djent,melodic metalcore,metalcore,minneapolis metal,progressive metalcore","Sumerian Records",0.603,0.955,6,-4.888,1,0.154,0.000989,0.014,0.207,0.193,126.003,4
7e44z4wOjkllaD8eulUeMd,"Truffle Butter","The Pinkprint (Deluxe Edition)","Nicki Minaj,Drake,Lil Wayne",2014-12-15,220466,61,,1970-01-01T00:00:00Z,"hip pop,pop,queens hip hop,rap,canadian hip hop,canadian pop,hip hop,pop rap,new orleans rap,trap","Nicki Minaj/Cash Money",0.89,0.667,2,-6.862,1,0.0521,0.0572,0.0000303,0.108,0.522,105.103,4
4kSCNra5VuD1ZfiwAe8bTD,"Wake Me Up","Life Is Yours","Foals",2022-06-17,263658,45,,1970-01-01T00:00:00Z,"alternative dance,garage rock,indie rock,indietronica,modern alternative rock,modern rock,neo-synthpop,oxford indie,shimmer pop","Warner Records",0.651,0.949,0,-3.385,1,0.0508,0.00407,0.00695,0.1,0.7,120.02,4
4AqN8IdKCfItCSbuaFch81,"Thank You [Not So Bad]","Thank You [Not So Bad]","VIZE,Felix Jaehn",2020-02-07,197963,55,,1970-01-01T00:00:00Z,"german dance,slap house,edm,pop dance,tropical house,uk dance","Virgin",0.656,0.89,5,-4.981,0,0.187,0.201,0.00000199,0.101,0.268,100.037,4
2HRgqmZQC0MC7GeNuDIXHN,"Seven (feat. Latto) (Explicit Ver.)","GOLDEN","Jung Kook,Latto",2023-11-03,183550,84,,1970-01-01T00:00:00Z,"k-pop,trap queen","BIGHIT MUSIC",0.79,0.831,11,-4.185,1,0.044,0.312,0,0.0797,0.872,124.987,4
6sYdf0d7IaX848f5UChyij,"Shady Grove","The Essential Doc Watson","Doc Watson",1973,179333,41,,1970-01-01T00:00:00Z,"american folk revival,appalachian folk,bluegrass,folk,progressive bluegrass,traditional folk","Vanguard Records",0.585,0.529,3,-12.003,0,0.0291,0.644,0.0131,0.0795,0.938,133.075,4
6lNGQqEos6i2KxISBn24Xc,"Goodbye Carolina","Goodbye Carolina","The Marcus King Band",2019-04-11,241608,54,,1970-01-01T00:00:00Z,"modern blues,modern blues rock","Fantasy",0.455,0.455,0,-8.883,1,0.0336,0.225,0.0000116,0.151,0.223,79.872,4
2fClGossFdEdhjjeYceaN7,"Nightcrawler (feat. Method Man)","Every Hero Needs a Villain","CZARFACE,Method Man",2015-06-16,202483,48,,1970-01-01T00:00:00Z,"alternative hip hop,east coast hip hop,hardcore hip hop,hip hop","Brick Records",0.852,0.764,6,-5.315,0,0.292,0.362,0.00000239,0.133,0.853,97.998,4
3jagGO7eHHuaD53ibehkux,"Blood and Thunder","Leviathan","Mastodon",2004-08-31,228586,60,,1970-01-01T00:00:00Z,"alternative metal,atlanta metal,metal,progressive groove metal,progressive sludge,sludge metal,stoner metal,stoner rock","Relapse Records",0.364,0.935,2,-6.548,1,0.0724,0.00000858,0.729,0.0317,0.478,92.717,4
1cu5PHumWAqQf9M6BHQ8b7,"4 Chords","Animal Vehicle","The Axis of Awesome",2011-07-02,348533,39,,1970-01-01T00:00:00Z,"comic","Salient Media",0.477,0.433,2,-5.694,1,0.0335,0.8,0,0.14,0.319,120.077,4
0T9nGr2vBMrFJ6BbYobcKs,"Of Mind - Nocturne","Altered State (Deluxe Edition)","TesseracT",2013,350306,35,,1970-01-01T00:00:00Z,"djent,progressive metal","Century Media",0.573,0.923,11,-5.512,0,0.0634,0.00027,0.000272,0.051,0.451,130.007,3
1pTw2cNrp9L3esxLAvWnN2,"Separate Ways (Worlds Apart) [2023 Remaster]","Frontiers (2023 Remaster)","Journey",1983-02-01,323453,70,,1970-01-01T00:00:00Z,"album rock,classic rock,hard rock,mellow gold,rock,soft rock","Columbia",0.469,0.96,4,-4.809,0,0.0629,0.141,0.00000181,0.334,0.37,131.707,4
6uDxYrEFsyoIetSFRKyNfI,"All About Weed","Culture Jugglin, Vol. 1","Chuck Fenda,Massive B",2011-06-07,208065,21,,1970-01-01T00:00:00Z,"dancehall,lovers rock,modern reggae,old school dancehall,reggae,riddim,roots reggae,jamaican dancehall","Massive B",0.689,0.873,1,-4.136,0,0.356,0.116,0,0.362,0.846,80.978,3
2uJPw0rLqEDfqJ6arcg36f,"Shadows","The Bartholomew Songs","Maggie Koerner",2022-03-25,248121,14,,1970-01-01T00:00:00Z,"new orleans indie","Maggie Koerner",0.579,0.529,2,-8.588,0,0.0416,0.0662,0.00000334,0.0808,0.403,120.981,4
5wjsJIUf6pdrwauPDae43o,"El Jefe","El Jefe","Shakira,Fuerza Regida",2023-09-20,170297,64,,1970-01-01T00:00:00Z,"colombian pop,dance pop,latin pop,pop,corrido,corridos tumbados,sad sierreno,sierreno","Sony Music Latin",0.785,0.662,4,-4.271,0,0.0499,0.228,0,0.143,0.964,74.962,4
0G3fbPbE1vGeABDEZF0jeG,"Good Times","Risqué","CHIC",1979-07-30,495400,61,,1970-01-01T00:00:00Z,"disco,funk,motown,soul","Atlantic Records",0.87,0.657,2,-7.32,1,0.0522,0.149,0.0102,0.053,0.893,110.596,4
7dx3mDmMQNF4HvDihTfncq,"Into the Earth","Pain Remains","Lorna Shore",2022-10-14,312000,51,,1970-01-01T00:00:00Z,"blackened deathcore,melodic metalcore,symphonic deathcore","Century Media",0.359,0.828,3,-3.173,1,0.0787,0.0000237,0.0312,0.115,0.288,144.984,4
5ynO8cYFjDwELIZfFHHeYe,"Synchronicity II","Synchronicity (Remastered 2003)","The Police",1983-06-17,300466,54,,1970-01-01T00:00:00Z,"album rock,classic rock,permanent wave,rock","Polydor Records",0.414,0.851,2,-8.714,1,0.0413,0.0675,0.0047,0.333,0.567,158.907,4
6YaiRxNzp5mZFR3orTq2Pb,"The Body of an American","Rum Sodomy & The Lash (Expanded Edition)","The Pogues",1985,283956,40,,1970-01-01T00:00:00Z,"celtic punk,celtic rock,folk punk,punk","WM UK",0.305,0.843,0,-4.828,1,0.0509,0.272,0.436,0.661,0.315,128.715,4
1ZiTdxdpKQuovW4ERgBIO2,"Quantum Flux","Singularity","Northlane",2013-03-22,243939,11,,1970-01-01T00:00:00Z,"australian metalcore,djent,melodic metalcore,metalcore,nu-metalcore,progressive metalcore","UNFD",0.53,0.907,8,-3.066,1,0.0589,0.00254,0.0000391,0.1,0.264,109.997,4
7KbfKTMX3wbQW5OJvIGRdg,"Deep in the Willow","Upon Loss Singles","Knocked Loose",2023-06-14,211573,55,,1970-01-01T00:00:00Z,"kentucky metal,kentucky punk","Pure Noise Records",0.339,0.974,5,-2.485,1,0.218,0.000062,0.00013,0.365,0.121,144.162,4
3Oww84xrmgjyr5J1ilOmAf,"Down Under (feat. Colin Hay)","Down Under (feat. Colin Hay)","Luude,Colin Hay",2021-11-19,158774,58,,1970-01-01T00:00:00Z,"aussietronica,solo wave","Sweat It Out!",0.308,0.86,11,-4.111,0,0.168,0.0116,0.000828,0.277,0.0387,171.835,4
6ioF5JQREw0LPPTW9czakA,"Faded","Faded","Besomorph,Coopex,BRAN,Nito-Onna",2020-11-27,151680,40,,1970-01-01T00:00:00Z,"alt z,dark r&b,slap house,traprun,covertronica","Besomorph",0.738,0.749,11,-6.009,0,0.0702,0.0241,0.0000152,0.115,0.0738,125.023,4
6l70xzvmZdAJnM41s0iPDD,"deathwish (feat. nothing,nowhere.)","f.e.a.r.","Stand Atlantic,nothing,nowhere.",2022-05-06,147907,59,,1970-01-01T00:00:00Z,"pixie,pop punk,cloud rap,emo rap","Hopeless Records",0.757,0.791,8,-4.287,1,0.0377,0.000846,0,0.11,0.563,124.978,4
2ej1A2Ze6P2EOW7KfIosZR,"Feather (feat. Cise Starr & Akin from CYNE)","Modal Soul","Nujabes,Cise Starr & Akin from CYNE",2005-11-11,175360,63,,1970-01-01T00:00:00Z,"downtempo,instrumental hip hop,japanese chillhop,japanese old school hip hop,jazz rap","Hydeout Productions",0.565,0.749,10,-6.629,0,0.0769,0.655,0.432,0.106,0.881,180.598,4
2qvaNzPEW25IuKwrM4hNOU,"If I Die","The Bartholomew Songs","Maggie Koerner",2022-03-25,232886,26,,1970-01-01T00:00:00Z,"new orleans indie","Maggie Koerner",0.302,0.533,11,-6.444,1,0.0466,0.0236,0.00431,0.354,0.32,168.045,3
3RTntWdmVsZ19snm9enCc2,"Ghosts","Ghosts","Big Wreck",2014-01-01,370106,26,,1970-01-01T00:00:00Z,"canadian rock","Rounder Records",0.632,0.754,6,-7.525,0,0.0449,0.0283,0.0412,0.0981,0.745,104.997,4
3IVu0dKuUqI8flWKrcfcU0,"+ den spanska känslan +","+ den spanska känslan +","Vildhjarta",2023-08-15,446053,35,,1970-01-01T00:00:00Z,"djent,instrumental djent,thall","Century Media",0.231,0.962,5,-5.509,0,0.122,0.000156,0.197,0.305,0.136,100.004,4
0SSs4eICSuntmt4TcbcFx4,"On Broken Glass","Malicious Intent","Malevolence",2022-05-20,267204,41,,1970-01-01T00:00:00Z,"deep melodic death metal,uk beatdown","Nuclear Blast",0.249,0.914,11,-3.372,0,0.0557,0.00000814,0.000478,0.0957,0.336,103.821,4
3R9j8urSPiBbapNbyuSYkE,"Grinding All My Life","Victory Lap","Nipsey Hussle",2018-02-16,175040,63,,1970-01-01T00:00:00Z,"conscious hip hop,gangster rap,hip hop,pop rap,rap,southern hip hop,trap","Atlantic Records",0.6,0.716,3,-5.554,0,0.384,0.0491,0,0.109,0.246,180.165,4
2CruovQVFC9NdqOM40tObf,"Outrun","Outrun","Veil Of Maya",2021-10-06,225768,42,,1970-01-01T00:00:00Z,"deathcore,djent,melodic metalcore,metalcore,technical deathcore","Sumerian Records",0.308,0.938,6,-4.656,0,0.0669,0.0000437,0.0000732,0.283,0.235,170.44,4
3Me3QbdGyswZub2wQcHMG9,"Crocodile (OurVinyl Sessions)","Justin Wells | OurVinyl Sessions","Justin Wells,OurVinyl",2022-11-30,211797,15,,1970-01-01T00:00:00Z,"kentucky indie,kentucky roots,roots americana","OurVinyl TV, Inc.",0.509,0.246,2,-10.935,1,0.0341,0.631,0,0.107,0.186,58.943,4
1y8EEqXNbi7LtBpPLMPRui,"Watch Me Burn","Watch Me Burn","Crystal Lake",2020-07-08,209434,45,,1970-01-01T00:00:00Z,"japanese metalcore,japanese punk rock,melodic metalcore,metalcore","SHARPTONE",0.435,0.94,2,-5.552,0,0.0664,0.000079,0.0000766,0.0659,0.42,139.028,4
6MiVIH3fQlmz44jGx2DXn4,"Love Is a Bitch","Love Is a Bitch","Two Feet",2017-05-19,181466,72,,1970-01-01T00:00:00Z,"indie poptimism,modern rock","Majestic Casual Records",0.532,0.178,9,-9.754,0,0.0541,0.614,0.14,0.0985,0.103,149.879,3
2QBlIsDMYoHcANWylV74Oj,"A Day At The Races","Power In Numbers","Jurassic 5,Percee P,Big Daddy Kane",2002-01-01,242600,39,,1970-01-01T00:00:00Z,"alternative hip hop,hip hop,bronx hip hop,east coast hip hop,golden age hip hop,hardcore hip hop,old school hip hop","Interscope",0.841,0.802,6,-6.236,0,0.239,0.112,0.00000888,0.528,0.699,112.669,4
1c0ShGrrj3m04rrOWrWFEH,"The Cisco Kid","Greatest Hits","War",1976-01-01,227720,49,,1970-01-01T00:00:00Z,"classic soul,funk,motown,p funk,soul","Avenue Records",0.849,0.843,9,-7.154,0,0.105,0.209,0.00292,0.0309,0.963,141.926,4
43IhNtBkb8zBwBJlDEHcm7,"Scotland the Brave","Scotland the Brave","The Drums & Pipes,The Cape Town Highlanders",2008-08-26,96146,45,,1970-01-01T00:00:00Z,"bagpipe,bagpipe marching band,military band","Scotdisc",0.167,0.736,8,-10.555,0,0.0578,0.04,0.821,0.234,0.37,179.986,4
2JeEIJFABPGktfB7tgQFX9,"Reptile","Periphery IV: HAIL STAN","Periphery",2019-04-05,1003746,3,,1970-01-01T00:00:00Z,"djent,melodic metalcore,progressive metal,progressive metalcore","Century Media",0.277,0.91,7,-5.723,1,0.117,0.0012,0.000716,0.342,0.112,118.375,4
1tQGRq2WOBXjL3JWdWMONg,"You Don't Care for Me Enough to Cry","High on Tulsa Heat","John Moreland",2015-04-21,254619,42,,1970-01-01T00:00:00Z,"alternative country,new americana,ok indie,southern americana,tulsa indie","Old Omens",0.389,0.208,2,-11.669,1,0.0359,0.861,0.00000776,0.192,0.233,90.346,4
2967hmE7Q1yploU920Xcg0,"Stay","Stay","Isaiah Sharkey",2022-05-06,310003,0,,1970-01-01T00:00:00Z,"neo r&b","3872864 Records DK2",0.714,0.519,11,-8.945,0,0.0966,0.11,0.00194,0.195,0.376,147.016,4
0UKSse3fcKetDzXnXzE1Pv,"Gracias A La Vida","30 años","Mercedes Sosa",1993-01-01,264197,52,,1970-01-01T00:00:00Z,"cantautor,folclore tucumano,folklore argentino,nueva cancion,trova","Universal Music Argentina S.A.",0.602,0.116,10,-15.158,0,0.0476,0.981,0,0.0896,0.338,109.728,3
0RKglZdTQ7BLrs6vplb2qm,"Dibújame","Dibújame","Rich Vagos,Samantha Barrón,Nanpa Básico",2020-04-03,236932,66,,1970-01-01T00:00:00Z,"mexican hip hop,r&b en espanol,colombian hip hop","Rich Vagos Entertainment",0.831,0.417,8,-7.139,0,0.395,0.794,0,0.108,0.484,147.993,4
4S0zagxseJHOL5ZVnTQA6X,"Playing God","Remember That You Will Die","Polyphia",2022-10-28,205925,61,,1970-01-01T00:00:00Z,"instrumental rock","Rise Records",0.601,0.789,4,-6.822,0,0.0328,0.0395,0.812,0.114,0.315,137.06,4
27O75v8ZAn9QJHsDHpVgBo,"Push the Feeling On","Push the Feeling On","Klaas",2020-08-28,153658,30,,1970-01-01T00:00:00Z,"german dance","You Love Dance",0.757,0.799,7,-6.923,1,0.0808,0.0356,0.000869,0.213,0.641,122.982,4
4zEXOA8kPTwxb4AaL1WHWE,"Corre","Jorge","Simpson Ahuevo,Alemán",2018-09-28,225000,45,,1970-01-01T00:00:00Z,"mexican hip hop,trap mexicano","More Juice Records",0.942,0.812,9,-3.972,1,0.108,0.151,0,0.0724,0.669,112.011,4
6CqYhhUPJORx1vvdTNc8jv,"The Outsider","Thirteenth Step","A Perfect Circle",2003-01-01,246000,61,,1970-01-01T00:00:00Z,"alternative metal,alternative rock,nu metal,rock,supergroup","Virgin Records",0.328,0.843,6,-6.644,1,0.0887,0.000111,0.801,0.0496,0.422,113.329,4
