Track ID,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
1pDqoXZouodLcgNcR9Dp7C,"The Creeper (Live)","Arktika (Live)","Pelican",2014-07-08,434259,16,224worytfusgrhlogkqlitdwi,2019-06-14T05:47:06Z,"atmospheric post-metal,atmospheric sludge,drone metal,instrumental post-rock,instrumental rock,post-metal,post-rock,sludge metal,stoner metal,stoner rock","Oblique",0.314,0.891,4,-6.759,1,0.0789,0.00372,0.878,0.222,0.275,137.214,4
1PZ2wElbZv6UDOJRHj0bHf,"760","Hookers, Handguns, and Hoolahoops","Faded Chroniclez",2007-01-01,185013,0,224worytfusgrhlogkqlitdwi,2019-06-14T05:49:20Z,"","Faded Chroniclez",0.447,0.654,7,-11.117,1,0.0269,0.00359,0.00348,0.158,0.379,98.053,4
0ZUo4YjG4saFnEJhdWp9Bt,"Before He Cheats","Some Hearts","Carrie Underwood",2005-11-14,199946,74,224worytfusgrhlogkqlitdwi,2019-06-14T05:59:36Z,"classic oklahoma country,contemporary country,country,country dawn,dance pop,pop","Arista",0.519,0.749,6,-3.318,0,0.0405,0.271,0,0.119,0.29,147.905,4
6koWevx9MqN6efQ6qreIbm,"A Walk","Dive","Tycho",2011-10-04,316919,6,224worytfusgrhlogkqlitdwi,2019-06-14T06:11:26Z,"chillwave,downtempo,electronica,indietronica,intelligent dance music","Ghostly International",0.659,0.716,9,-7.816,1,0.0317,0.329,0.909,0.127,0.382,139.952,4
3ByvQqDpZxWGoAJHF61wYM,"Wormholes","Via","Volumes",2016-06-29,331701,35,224worytfusgrhlogkqlitdwi,2019-06-14T06:12:55Z,"deathcore,djent,melodic metalcore,metalcore,progressive metalcore","91367 Records",0.32,0.968,4,-5.033,0,0.0939,0.000124,0.71,0.218,0.252,134.649,4
7nHvS6UUhz2gJhj8TIROLX,"Adagio for Strings, Op. 11","Romantic Favorites for Strings (Expanded Edition)","Samuel Barber,Leonard Bernstein,New York Philharmonic",1964,596226,52,224worytfusgrhlogkqlitdwi,2019-06-14T06:19:06Z,"american modern classical,classical,orchestral performance,american orchestra,orchestra","Sony Classical",0.115,0.0858,10,-20.432,0,0.0447,0.912,0.9,0.0906,0.0296,89.296,3
0FW3CNLZBb5b28CjiygUcA,"All We Know","White Jesus Loosies","Rittz",2019-05-24,229613,13,224worytfusgrhlogkqlitdwi,2019-06-14T06:22:05Z,"atl hip hop,country rap","CNT Records",0.616,0.903,8,-5.554,0,0.196,0.502,0,0.122,0.606,149.989,4
09RFU0eg1GiM01yv0RqXa4,"Selene","Soliloquy","Michael Manring",2005-01-01,292786,15,224worytfusgrhlogkqlitdwi,2019-06-14T06:25:53Z,"electric bass","Michael Manring",0.297,0.102,10,-22.504,0,0.0419,0.949,0.923,0.679,0.0399,94.765,3
1ZiTdxdpKQuovW4ERgBIO2,"Quantum Flux","Singularity","Northlane",2013-03-22,243939,10,224worytfusgrhlogkqlitdwi,2019-06-14T06:35:06Z,"australian metalcore,djent,melodic metalcore,metalcore,nu-metalcore,progressive metalcore","UNFD",0.53,0.907,8,-3.066,1,0.0589,0.00254,0.0000391,0.1,0.264,109.997,4
3B0hzwc1e8AYOytj9hZS2I,"ULTRAnumb","Blue Stahli (Deluxe Edition)","Blue Stahli",2011-03-02,265434,50,224worytfusgrhlogkqlitdwi,2019-06-14T06:38:16Z,"cyberpunk,future rock","FiXT",0.439,0.915,2,-7.078,0,0.0745,0.000184,0.000899,0.326,0.34,91.993,4
3Uf2x1cpWStefTCnizkU7s,"Afterlife Club","Fahrenheit","Sung",2018-06-29,193548,14,224worytfusgrhlogkqlitdwi,2019-06-14T06:40:05Z,"synthwave","Sung",0.518,0.962,2,-4.516,0,0.04,0.000359,0.918,0.0737,0.401,124,4
2PpNgmrS9mAyrkRAwn6YPq,"Rainbow in the Dark","Holy Diver","Dio",1983,256933,58,224worytfusgrhlogkqlitdwi,2019-06-14T06:43:24Z,"album rock,alternative metal,glam metal,hard rock,metal,rock,speed metal","Rhino/Warner Records",0.512,0.947,9,-5.659,0,0.0401,0.000692,0.114,0.0283,0.612,117.461,4
2LTsLTLnZWfJgzIVPnZYoy,"Your Sister (Featuring Too Short)","They Never Saw Me Coming","TQ",1998-11-03,247173,14,224worytfusgrhlogkqlitdwi,2019-06-14T06:44:18Z,"","Epic",0.808,0.652,8,-6.168,1,0.123,0.132,0,0.0901,0.848,79.901,4
4a2GjzffBEBtaa3u6Im34R,"Of Matter - Retrospect","Altered State","TesseracT",2013-05-28,332520,32,224worytfusgrhlogkqlitdwi,2019-06-14T06:45:06Z,"djent,progressive metal","Century Media",0.311,0.744,11,-7.842,0,0.0475,0.024,0.0333,0.159,0.138,119.982,4
7sxiG6BuAb28nh3qGmbz7L,"Machine","Tomorrow We Die Alive","Born Of Osiris",2013-08-20,264773,0,224worytfusgrhlogkqlitdwi,2019-06-14T06:45:32Z,"deathcore,djent,melodic deathcore,melodic metalcore,metalcore,progressive metalcore,symphonic deathcore","Sumerian Records",0.443,0.991,1,-3.458,1,0.281,0.00398,0.000579,0.106,0.0519,155.045,4
6SgRAtUkNY22rn3GBjhpBS,"Trigger","Reroute to Remain (Reissue 2014)","In Flames",2002-09-02,298693,0,224worytfusgrhlogkqlitdwi,2019-06-14T06:46:15Z,"alternative metal,gothenburg metal,melodic death metal,melodic metalcore,metal,swedish alternative rock,swedish death metal,swedish melodeath,swedish metal","Century Media",0.437,0.967,8,-5.472,1,0.0723,0.00000629,0.845,0.226,0.266,92.433,4
7bOsLxLmt2sIvRGx8DKdA9,"Ti**ies","Son of Sam (Deluxe Edition)","Krizz Kaliko,Tech N9ne",2013-08-27,228520,45,224worytfusgrhlogkqlitdwi,2019-06-14T10:27:35Z,"country rap,kansas city hip hop,detroit hip hop,pop rap","Strange Music, Inc.",0.494,0.877,8,-4.82,1,0.217,0.018,0,0.094,0.367,166.184,4
0VffaI2jwQknRrxpECYHsF,"Greyhound","Until Now","Swedish House Mafia",2012-01-01,410096,59,224worytfusgrhlogkqlitdwi,2019-06-14T10:44:02Z,"edm,pop dance,progressive electro house","Virgin Records",0.723,0.806,0,-4.989,1,0.0521,0.00666,0.876,0.276,0.539,124.976,4
2nmJfPAsFQaHavO63nI7ND,"Velocity and Acceleration: Movement 5","Manipulation Under Anesthesia","Abnormal Thought Patterns",2013-06-14,230600,0,224worytfusgrhlogkqlitdwi,2019-06-14T10:45:21Z,"instrumental progressive metal","Lifeforce Records",0.578,0.959,4,-6.791,1,0.082,0.000587,0.701,0.0924,0.128,125.017,4
7AimHQrOUoUTYbVX87D3Zl,"96 Quite Bitter Beings","Camp Kill Yourself, Vol.1","CKY",1999-01-01,201920,58,224worytfusgrhlogkqlitdwi,2019-06-14T10:55:00Z,"nu metal","Distant",0.458,0.779,3,-8.312,0,0.0486,0.00184,0.0000428,0.313,0.729,99.093,4
7ASrJVszDXfQs1wD0zbmvj,"Scotland the Brave","Famous Scottish Bagpipe Music, Vol. 1","The Scottish Bagpipes Highland Pipes,The Gordon Highlanders",2015-01-20,119458,0,224worytfusgrhlogkqlitdwi,2019-06-14T10:56:39Z,"bagpipe,bagpipe marching band","Essence of Tradition",0.354,0.933,10,-8.553,0,0.0919,0.478,0.367,0.181,0.228,102.654,4
6NvRxjfYkkT2SpirAlmsjH,"No One Knows","Songs For The Deaf","Queens of the Stone Age",2002,278706,63,224worytfusgrhlogkqlitdwi,2019-06-14T10:58:03Z,"alternative metal,alternative rock,grunge,modern rock,palm desert scene,rock,stoner metal,stoner rock","Interscope",0.507,0.588,0,-4.881,1,0.0641,0.0359,0.000129,0.373,0.637,170.889,4
5z9amXA7pdaWIuHLmcOoaV,"When Everything Falls","When Everything Falls","Haste The Day",2005-06-28,251320,37,224worytfusgrhlogkqlitdwi,2019-06-14T11:00:28Z,"christian metal,melodic metalcore,metalcore,screamo","Solid State Records",0.236,0.977,7,-5.101,1,0.0953,0.0000506,0.00139,0.215,0.515,98.741,4
3stnrhzN0lzZFskbaZ5sEw,"Scandalous - U.S. Radio Edit","Mis-Teeq","Mis-Teeq",2004-07-13,238840,58,224worytfusgrhlogkqlitdwi,2019-06-14T11:09:21Z,"girl group,uk garage","Reprise",0.734,0.668,0,-3.935,0,0.0349,0.0526,0,0.0925,0.651,99.971,4
6LoQHIo74tOzQ8EsLEkhgF,"Come & Get It","Stars Dance (Bonus Track Version)","Selena Gomez",2013-01-01,231986,68,224worytfusgrhlogkqlitdwi,2019-06-14T11:12:39Z,"pop,post-teen pop","Hollywood Records",0.545,0.787,7,-4.095,0,0.0521,0.00999,0.000201,0.0809,0.574,80.158,4
5GvWrvLIqoHroq7YvO260M,"I Keep Forgettin' (Every Time You're Near)","If That's What It Takes","Michael McDonald",1982-08-03,222280,63,224worytfusgrhlogkqlitdwi,2019-06-14T11:13:05Z,"mellow gold,soft rock,yacht rock","Reprise",0.734,0.485,4,-13.865,0,0.0465,0.357,0.00019,0.0401,0.933,95.321,4
6VwBbL8CzPiC4QV66ay7oR,"Wicked Games","Trilogy","The Weeknd",2012-11-13,323746,66,224worytfusgrhlogkqlitdwi,2019-06-14T11:13:41Z,"canadian contemporary r&b,canadian pop,pop","CP Records",0.658,0.594,9,-5.196,1,0.031,0.00934,0.00000499,0.325,0.317,114.078,4
21WIpZXepY9HA7NDwYiNaM,"Clouds Over California","The Last Kind Words","DevilDriver",2007-06-14,249853,0,224worytfusgrhlogkqlitdwi,2019-06-14T11:14:31Z,"alternative metal,groove metal,industrial metal,melodic metalcore,nu metal","Echo",0.459,0.966,2,-3.985,1,0.0758,0.0000911,0.017,0.217,0.376,175.069,4
4dbN0QAwTKDDJGFVnkW1SQ,"Bird Sings Why The Caged I Know","Seven's Travels","Atmosphere",2003,175946,0,224worytfusgrhlogkqlitdwi,2019-06-14T11:17:22Z,"alternative hip hop,conscious hip hop,minnesota hip hop","Rhymesayers",0.749,0.845,7,-1.898,1,0.318,0.0194,0.0000159,0.355,0.447,84.932,4
4tllp7xqHUG3GyNu8KbPCB,"Ten Out Of Ten","Kinetic Blast","Dilemn,Taiwan,Youthstar",2013-05-20,274285,0,224worytfusgrhlogkqlitdwi,2019-06-14T11:19:44Z,"complextro","Burn The Fire Records",0.48,0.882,2,-5.652,1,0.0529,0.00095,0.104,0.168,0.602,140.01,4
6R7fAiIfgopeIEciX25lun,"Odyssey","The Migration","Scale The Summit",2013-06-11,312520,25,224worytfusgrhlogkqlitdwi,2019-06-14T11:40:43Z,"djent,instrumental math rock,instrumental progressive metal,instrumental rock,progressive jazz fusion","Prosthetic",0.317,0.853,7,-4.534,1,0.0957,0.00036,0.758,0.114,0.176,126.086,4
3zmduBNsQ6BPDTZAkXzG5K,"Can't Be Touched (feat. Mr. Magic & Trouble)","Body Head Bangerz, Vol. 1","Roy Jones Jr.,Mr Magic,Trouble",2004-10-26,214400,71,224worytfusgrhlogkqlitdwi,2019-06-14T11:50:34Z,"","Body Head Entertainment Films, LLC",0.642,0.777,4,-4.809,0,0.094,0.00323,0,0.227,0.413,96.986,4
3fT9dyFnGSiXYfNOLZi3Ew,"Molly","Hotel California (Deluxe)","Tyga,Cedric Gervais,Wiz Khalifa,Mally Mall",2013-01-01,218440,44,224worytfusgrhlogkqlitdwi,2019-06-14T11:55:28Z,"hip hop,pop rap,rap,southern hip hop,trap,dutch house,edm,electro house,pop dance,progressive electro house,pittsburgh rap,slow game","Cash Money Records/Motown Records",0.831,0.783,5,-6.719,1,0.0527,0.079,0.00000127,0.35,0.771,140.046,4
39pAejlRtfubA42tGfHLFT,"SexyBack (feat. Timbaland)","50 Pop Sensations","Justin Timberlake,Timbaland",2014-06-10,242733,25,224worytfusgrhlogkqlitdwi,2019-06-14T11:58:34Z,"dance pop,pop,pop rap","RCA/Legacy",0.967,0.583,7,-5.562,0,0.0789,0.0584,0,0.0519,0.964,116.997,4
04KTF78FFg8sOHC1BADqbY,"Hot In Herre","Nellyville","Nelly",2002-06-25,228240,73,224worytfusgrhlogkqlitdwi,2019-06-14T11:58:58Z,"dance pop,gangster rap,hip hop,pop rap,rap,st louis rap,urban contemporary","Motown",0.956,0.741,11,-4.753,0,0.124,0.204,0,0.0615,0.911,107.075,4
5pkn6vxQF3567slJWokiTd,"Little Numbers - Acoustic Version","Mutual Friends","BOY",2013-02-26,221161,0,224worytfusgrhlogkqlitdwi,2019-06-14T12:09:49Z,"german indie","Nettwerk Records",0.644,0.478,11,-9.329,1,0.0263,0.684,0,0.107,0.829,95.969,4
6REbwUNlppTfcnV4d4ZoZi,"Swimming Pools (Drank)","Swimming Pools (Drank)","Kendrick Lamar",2012-01-01,247800,77,224worytfusgrhlogkqlitdwi,2019-06-14T12:17:36Z,"conscious hip hop,hip hop,rap,west coast rap","Aftermath",0.693,0.445,8,-5.892,1,0.257,0.00625,0.000234,0.0899,0.199,74.044,4
7DuQR4z7LlwRwc8me77lQE,"Papercuts","The Papercut Chronicles","Gym Class Heroes",2005-02-22,206839,29,224worytfusgrhlogkqlitdwi,2019-06-14T12:32:38Z,"dance pop,pop rap","Decaydance/Fueled By Ramen/ATL",0.711,0.8,7,-5.752,0,0.0482,0.00169,0,0.13,0.782,92.874,4
0u0iLC5VCRTyUHMqyzJdUr,"Out Of Control","The Reason (Expanded Edition)","Hoobastank",2003-12-09,162106,0,224worytfusgrhlogkqlitdwi,2019-06-14T12:35:03Z,"alternative metal,funk metal,nu metal,pop rock,post-grunge","Mercury Records",0.441,0.969,4,-4.372,0,0.13,0.00143,0,0.38,0.47,157.863,4
1HpZmEGmT9Y658IUMyTPhB,"Roll the Old Chariot Along","Roll the Old Chariot Along","David Coffin",2016-07-05,183141,44,224worytfusgrhlogkqlitdwi,2019-06-14T12:39:01Z,"shanty","Good Dog Records",0.33,0.3,6,-22.068,1,0.0635,0.995,0.0000971,0.712,0.37,117.201,4
7IhsLJMqdxoo7YAZjaSMru,"Dead And Gone","Paper Trail","T.I.,Justin Timberlake",2008-09-07,299746,66,224worytfusgrhlogkqlitdwi,2019-06-14T12:39:11Z,"atl hip hop,dirty south rap,gangster rap,hip hop,pop rap,rap,southern hip hop,trap,dance pop,pop","Grand Hustle, LLC",0.713,0.746,0,-4.99,1,0.259,0.0402,0,0.601,0.47,135.021,4
0LN5gIsS5tQSmRzQrHSaTR,"Eminence Front","It's Hard","The Who",1982-09-04,339106,59,224worytfusgrhlogkqlitdwi,2019-06-14T12:39:45Z,"album rock,british invasion,classic rock,hard rock,rock","Geffen*",0.697,0.787,5,-9.695,0,0.0305,0.232,0.587,0.0404,0.572,98.066,4
4BxfXnGbnlibcUUPKog7Ne,"Green Grass & High Tides - Remastered","Best Of...Green Grass & High Tides","The Outlaws",1996-06-17,586400,40,224worytfusgrhlogkqlitdwi,2019-06-14T12:42:31Z,"album rock,classic rock,country rock,southern rock","Arista",0.263,0.828,4,-8.225,0,0.0412,0.000421,0.018,0.232,0.584,99.092,4
7MDUVH4ITohsIjdynRwCJp,"Dance with the Devil","Revolutionary, Vol. 1","Immortal Technique",2001-09-18,579293,0,224worytfusgrhlogkqlitdwi,2019-06-14T12:43:11Z,"conscious hip hop,east coast hip hop,hardcore hip hop,harlem hip hop,political hip hop","Viper Records",0.666,0.871,1,-5.781,0,0.416,0.435,0,0.477,0.237,89.207,4
2lrRWbiHPdBicufAqrGN3r,"Don't Wanna Fight","Sound & Color","Alabama Shakes",2015-04-21,232546,0,224worytfusgrhlogkqlitdwi,2019-06-14T12:44:01Z,"alabama indie,modern blues rock,rock","ATO Records",0.606,0.915,10,-3.292,0,0.166,0.259,0.107,0.105,0.551,100.433,4
5KqldkCunQ2rWxruMEtGh0,"The Gambler","The Gambler","Kenny Rogers",1978-11-20,214880,73,224worytfusgrhlogkqlitdwi,2019-06-14T12:44:51Z,"classic country pop,country,nashville sound,soft rock","Capitol Nashville",0.668,0.501,4,-13.119,1,0.0629,0.342,0,0.194,0.858,87.086,4
4WhyHQ2BXi2VU1iaFbF6jv,"Desert Rose","Brand New Day","Sting,Cheb Mami",1999-01-01,285893,52,224worytfusgrhlogkqlitdwi,2019-06-14T12:45:14Z,"permanent wave,soft rock,sophisti-pop,moroccan pop,rai,reggae maghreb","A&M",0.581,0.654,0,-7.9,0,0.0316,0.0145,0,0.114,0.131,111.999,4
4uJSCrI7r0usNJ3aaHAuC6,"Windowpane","Damnation","Opeth",2003-04-22,464280,51,224worytfusgrhlogkqlitdwi,2019-06-14T12:46:26Z,"alternative metal,metal,progressive death metal,progressive metal,swedish metal,swedish progressive metal","Sony BMG Music Entertainment",0.328,0.553,6,-6.252,1,0.0267,0.156,0.412,0.0985,0.322,159.959,4
7gUMShP1l20tC0xf17Zplk,"Ride Like the Wind","Christopher Cross","Christopher Cross",1979,275506,60,224worytfusgrhlogkqlitdwi,2019-06-14T12:47:04Z,"mellow gold,soft rock,yacht rock","Rhino/Warner Records",0.669,0.707,0,-13.66,0,0.0478,0.347,0.000716,0.0997,0.806,124.335,4
3cuxZTcxBj7AL3bgSCIuWL,"Little Monster","Royal Blood","Royal Blood",2014-08-18,212309,45,224worytfusgrhlogkqlitdwi,2019-06-14T12:56:08Z,"brighton indie,garage rock,modern alternative rock,modern blues rock,modern hard rock,modern rock,rock","Warner Records",0.454,0.883,5,-4.244,1,0.0603,0.00126,0.00158,0.138,0.499,95.995,4
3P2XAL8UpPBM3nfvuEjHHE,"Turn The Page - Live","Greatest Hits","Bob Seger",1994-10-25,302563,54,224worytfusgrhlogkqlitdwi,2019-06-14T13:01:22Z,"album rock,classic rock,country rock,detroit rock,hard rock,heartland rock,mellow gold,rock,singer-songwriter,soft rock","Bob Seger",0.528,0.362,9,-10.352,1,0.0322,0.193,0,0.794,0.305,78.801,4
1qwmVaHmMmaBmZwT7b1d1D,"Talk Up on It","Go","Krizz Kaliko",2016-04-08,178503,23,224worytfusgrhlogkqlitdwi,2019-06-14T13:01:30Z,"country rap,kansas city hip hop","Strange Music, Inc",0.864,0.682,4,-4.168,0,0.0782,0.0877,0,0.138,0.895,116.933,4
6Ius4TC0L3cN74HT7ENE6e,"Wet Dreamz","2014 Forest Hills Drive","J. Cole",2014-12-09,239320,2,224worytfusgrhlogkqlitdwi,2019-06-14T13:03:50Z,"conscious hip hop,hip hop,north carolina hip hop,rap","Roc Nation/Columbia",0.517,0.705,6,-8.205,0,0.364,0.0751,0,0.128,0.584,175.906,4
6pCRBMEtnSCwO9wqwqda36,"White Snow In A Sunny Spring","Wu Man And Friends","Wu Man",2005-04-15,248040,9,224worytfusgrhlogkqlitdwi,2019-06-14T13:05:12Z,"chinese traditional,pipa","Traditional Crossroads",0.463,0.184,9,-18.982,1,0.0413,0.845,0.958,0.057,0.643,130.055,4
1JBegYmoUCehBLyQz7YEpS,"Hunnu Guren","Hunnu Guren","Batzorig Vaanchig,Auli",2018-10-26,237621,0,224worytfusgrhlogkqlitdwi,2019-06-14T13:05:28Z,"mongolian folk,throat singing,baltic folk,latvian folk","Lauska",0.32,0.753,4,-11.428,1,0.0592,0.00809,0.825,0.0865,0.154,166.002,4
6f3VjfbdgBGWVfRO4ywNcy,"Bari 3","This Is Cave Music","Moon Hooch",2014-09-16,222106,12,224worytfusgrhlogkqlitdwi,2019-06-14T13:06:39Z,"modern jazz trio,progressive jazz fusion","Hornblow",0.221,0.712,1,-7.27,0,0.0782,0.0157,0.0154,0.142,0.268,185.062,4
2ntjrFwp2AvA2vHTbJrgmX,"Nànnuflày","Elwan","Tinariwen",2017-02-10,303106,35,224worytfusgrhlogkqlitdwi,2019-06-14T13:07:17Z,"afropop,desert blues,malian blues,moroccan rock,musique touareg,tuareg guitar,western saharan folk,world","Anti/Epitaph",0.599,0.477,8,-7.278,1,0.0285,0.85,0.397,0.103,0.298,118.353,4
7l94dyN2hX9c6wWcZQuOGJ,"Dangerous Woman","Dangerous Woman","Ariana Grande",2016-05-20,235946,4,224worytfusgrhlogkqlitdwi,2019-06-14T13:09:20Z,"pop","Universal Records",0.664,0.602,4,-5.369,0,0.0412,0.0529,0,0.356,0.289,134.049,3
4mvaqFKUdhLeiXEzVgpn9b,"This Is Exile","This Is Exile","Whitechapel",2008-07-08,220120,40,224worytfusgrhlogkqlitdwi,2019-06-14T13:11:53Z,"deathcore,melodic metalcore,metalcore,nu metal,tennessee metal","Metal Blade Records",0.319,0.994,2,-4.826,1,0.207,0.00156,0.119,0.182,0.0385,123.217,4
2Yrvgx1OgSlTlEcaR8izUh,"U Can't Hold No Groove (If You Ain't Got No Pocket)","A Show of Hands 15","Victor Wooten",2016-01-13,239533,35,224worytfusgrhlogkqlitdwi,2019-06-14T13:20:37Z,"electric bass,instrumental funk,jazz,jazz funk,jazz fusion","Vix Records",0.543,0.383,0,-13.793,1,0.0442,0.111,0.463,0.147,0.522,129.726,4
